sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
284,,,23. HISPANIA.,Ostio Fluminis Anae-Emerita Augusta,,,,,Curica,Curiga,Curiga,m. p.,XLVIIII,m. p. XLVIIII,49.0,,https://pleiades.stoa.org/places/256147,38.086816,-6.27437,,settlement,
285,,,23. HISPANIA.,Ostio Fluminis Anae-Emerita Augusta,,,,,Contributa,Contributum Ipscense,Contributa Iulia Ugultunia,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/256126,38.3478707401,-6.39005121169,,settlement,
286,,,23. HISPANIA.,Ostio Fluminis Anae-Emerita Augusta,,,,,Perceiana,Perceiana,Perceiana/Promptiana?,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/256361,38.570672,-6.397232,,station (road or coastal),
287,,,23. HISPANIA.,Ostio Fluminis Anae-Emerita Augusta,,,,,Emerita,Emerita Augusta,Emerita Augusta,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,settlement,
288,,433.1-2,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,sum-route-start,Item ab Emerita Caesaraugusta m. p. DCXXXII:,,,Emerita,Emerita Augusta,Emerita Augusta,,,,,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,,
289,,433.1-2,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,sum-route-end,Item ab Emerita Caesaraugusta m. p. DCXXXII:,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,DCXXXII, m. p. DCXXXII,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
290,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,,Emerita Augusta,Emerita Augusta,,,,0.0,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,settlement,
291,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,ad,,Ad Sorores,Ad Sorores,Ad Sorores,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/255958,39.2363894,-6.2908476,,"station (road or coastal), settlement-modern",
292,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Castris Caecili,Castra Caecili,Castra Caecilia,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/256083,39.4986187074,-6.35053820221,castra,"fort, station (road or coastal), fort",
293,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Turmulos,Turmuli,Tourmogon/Turmulos,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/256482,39.709811,-6.549076,,station (road or coastal),
294,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Rusticiana,Rusticiana,Rustic(i)ana,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/256405,39.976738,-6.269823,,station (road or coastal),
295,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Capara,Capera,Capera,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/236405,40.1666749946097,-6.101323636866030,,settlement,
296,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Caelionicco,Caecilius vicus ,Caelionicco/Coloricum,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/236393,40.475864,-5.54411,,station (road or coastal),
297,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,ad,,Ad Lippos,Ad Lippos,Ad Lippos/Appos,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/236320,40.561181,-5.530274,,station (road or coastal),
298,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Sentice,Sentica,Sentice,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/236660,40.79448,-5.488376,,station,
299,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Salmatice,Salmantica,Salmantica,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/236642,40.964964,-5.663086,,settlement,
300,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Sibarim,Sibaria,Sibaris/Sabaria/Sarabis,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/236666,41.254974,-5.71091,,settlement,
301,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Ocelo Duri,Ocelodurum,Ocelum Duri,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/236577,41.503336,-5.746286,,settlement,
302,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Albocela,Albocela,Albocela,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/236340,41.525944,-5.394988,,settlement,
303,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Amallobriga,Amalobriga,Amallobriga/Abulobrica,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/236329,41.501445,-4.999241,,settlement,
