sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
112,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Lauriacum,,,,,Viruno,Virunum,Virunum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197583,46.6996149,14.3647773,,settlement,
113,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Lauriacum,,,,,Candalicas,Candalicae,Candalicae,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/197188,46.977266,14.376345,,station,
114,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Lauriacum,,,,,Monate,Monate,Monate,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197383,47.216049,14.488806,,settlement,
115,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Lauriacum,,,,,Sabatinca,Sabatinca,Sabatinca,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/197481,47.357382,14.469009,,station,
116,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Lauriacum,,,,,Gabromago,Gabromagus,‘Gabromago’,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197282,47.721923,14.328402,,settlement,
117,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Lauriacum,,,,,Tutatione,Tutatione,‘Tutatio’,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/187597,47.888663,14.121129,,station,
118,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Lauriacum,,,,,Ovilavis,Ovilava,Ovilava,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/118901,48.1733764179481,14.014603317327400,,settlement,
119,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Lauriacum,,,,,Lauriaco,Lauriacum,Lauriacum,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/118802,48.2186795,14.470479000000000,,fort,
120,,277.4-5,8. De Italia per Histriam in Dalmatia.,Brigantium-Mediolanum,sum-route-start,A Brigantia per lacum Mediolanium m. p. CXXXVIII:,,,Brigantia,Brigantium,Brigantium,,,,,,https://pleiades.stoa.org/places/187325,47.503041,9.747061,,,
121,,277.4-5,8. De Italia per Histriam in Dalmatia.,Brigantium-Mediolanum,sum-route-end,A Brigantia per lacum Mediolanium m. p. CXXXVIII:,,,Mediolanium,Mediolanum,Mediolan(i)um,m. p.,CXXXVIII, m. p. CXXXVIII,,,https://pleiades.stoa.org/places/383706,45.463746,9.18806,,,
122,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Mediolanum,,,per lacum,,,Brigantium,Brigantium,,,,0.0,,https://pleiades.stoa.org/places/187325,47.503041,9.747061,,settlement,
123,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Mediolanum,,,,,Curia,Curia,Curia,m. p.,L,m. p. L,50.0,,https://pleiades.stoa.org/places/187357,46.8485485,9.533107000000000,,settlement,
124,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Mediolanum,,,,,Tinnetione,Tinnetio,*Tinnetio,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/187589,46.583117,9.61699,,station,
125,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Mediolanum,,,,,Muro,Murus,Murus,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/187485,46.335002,9.554578,,station,
126,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Mediolanum,,,,,Summo Laco,Summus Lacus,*Summus L.,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/187562,46.2031189,9.4301481,lacus,lake,
127,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Mediolanum,,,,,Como,Comum,Comum,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/383627,45.81192,9.085784,,settlement,
128,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Mediolanum,,,,,Mediolano,Mediolanum,Mediolan(i)um,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/383706,45.463746,9.18806,,settlement,
129,,278.3,8. De Italia per Histriam in Dalmatia.,Brigantium-Comum,sum-route-start,Alio itinere a Brigantia Comum m. p. CXCV sic:,,,Brigantia,Brigantium,Brigantium,,,,,,https://pleiades.stoa.org/places/187325,47.503041,9.747061,,,
130,,278.3,8. De Italia per Histriam in Dalmatia.,Brigantium-Comum,sum-route-end,Alio itinere a Brigantia Comum m. p. CXCV sic:,,,Comum,Comum,Comum,m. p.,CXCV , m. p. CXCV ,,,https://pleiades.stoa.org/places/383627,45.81192,9.085784,,,
131,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Comum,,,,,,Brigantium,Brigantium,,,,0.0,,https://pleiades.stoa.org/places/187325,47.503041,9.747061,,settlement,
132,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Comum,,,,,Curia,Curia,Curia,m. p.,L,m. p. L,50.0,,https://pleiades.stoa.org/places/187357,46.8485485,9.533107000000000,,settlement,
133,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Comum,,,,,Tarvesede,Tarvesede,*Tarvessedum,m. p.,LX,m. p. LX,60.0,,https://pleiades.stoa.org/places/187572,46.403017,9.353376,,station,
134,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Comum,,,,,Clavenna,Clavenna,Clavenna,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/187349,46.319789,9.397884,,station,
135,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Comum,,Ad lacum Comacinum,ad,,lacum Comacinum,Lacus Comacinus,Larius/Comacinus L.,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/383689,46.0,9.266667,lacus,lake,
136,,,8. De Italia per Histriam in Dalmatia.,Brigantium-Comum,,Per lacum Comum usque,per,,Comum,Comum,Comum,m. p.,LX,m. p. LX,60.0,,https://pleiades.stoa.org/places/383627,45.81192,9.085784,lacus,settlement,
137,,279.2-3,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,sum-route-start,Item ab Aquileia per conpendium Veldidena m. p. CCXV sic:,,,Aquileia,Aquileia,Aquileia,,,,,,https://pleiades.stoa.org/places/187290,45.769631,13.370946,,,
138,,279.2-3,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,sum-route-end,Item ab Aquileia per conpendium Veldidena m. p. CCXV sic:,,,Veldidena,Veldidena,Veldidena,m. p.,CCXV , m. p. CCXV ,,,https://pleiades.stoa.org/places/187608,47.253961,11.399902,,,
139,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,,,per compendium,,,Aquileia,Aquileia,,,,0.0,,https://pleiades.stoa.org/places/187290,45.769631,13.370946,,settlement,
140,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,,,ad,,Ad Tricensimum,Tricesimus,Ad Trice(n)simum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/187259,46.15763,13.216109,,station,
141,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,,,,,Iulio Carnico,Iulium Carnicum,Iulium Carnicum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/187430,46.460709,13.025781,,settlement,
142,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,,,,,Longio,Loncium,Loncium?,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/187460,46.662562,12.999485,,station,
143,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,,,,,Agunto,Aguntum,Aguntum,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/187265,46.8274616,12.8228592,,settlement,
144,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,,,,,Littamo,Littamum,‘Littamum’,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/187459,46.733931,12.280018,,station,
145,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,,,,,Sebato,Sebatum,‘Sebatum’,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/187546,46.786776,11.910581,,station,
146,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,,,,,Vipiteno,Vipitenum,*Vipitenum,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/187621,46.89921,11.431153,,station,
147,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Veldidena,,,,,Veldidena,Veldidena,Veldidena,m. p.,XXXVI,m. p. XXXVI,36.0,,https://pleiades.stoa.org/places/187608,47.253961,11.399902,,settlement,
148,,280.5,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,sum-route-start,Ab Opitergio Tridento m. p. CX sic:,,,Opitergio,Opitergium,Opitergium,,,,,,https://pleiades.stoa.org/places/393459,45.781212,12.493677,,,
149,,280.5,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,sum-route-end,Ab Opitergio Tridento m. p. CX sic:,,,Tridento,Tridentum,Trident(i)um,m. p.,CX , m. p. CX ,,,https://pleiades.stoa.org/places/383804,46.0667685,11.119135,,,
150,,,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,,,,,,Opitergium,Opitergium,,,,0.0,,https://pleiades.stoa.org/places/393459,45.781212,12.493677,,settlement,
151,,,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,,,ad,,Ad Cerasias,Ad Cerasias,Ad Cerasias,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/393360,45.8935235,12.002833500000000,,station,
152,,,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,,,,,Feltria,Feltria,Feltria,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/187377,46.016583,11.905691,,settlement,
153,,,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,,,,,Ausuco,Ansugo,Ausucum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/187301,46.052395,11.455454,,fort,
154,,,8. De Italia per Histriam in Dalmatia.,Opitergium-Tridentum,,,,,Tridento,Tridentum,Trident(i)um,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/383804,46.0667685,11.119135,,settlement,
155,,281.2,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,sum-route-start,Item ab Aquileia Bononiam m. p. ?:,,,Aquileia,Aquileia,Aquileia,,,,,,https://pleiades.stoa.org/places/187290,45.769631,13.370946,,,
156,,281.2,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,sum-route-end,Item ab Aquileia Bononiam m. p. ?:,,,Bononia,Bononia,Bononia,m. p.,?, m. p. ?,,,https://pleiades.stoa.org/places/206975,43.993221,22.8759,,,
157,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,,,,,,Aquileia,Aquileia,,,,0.0,,https://pleiades.stoa.org/places/187290,45.769631,13.370946,,settlement,
158,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,,,,,Concordia,Concordia,Iulia Concordia,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/393441,45.7582850004972,12.842768021846000,,settlement,
159,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,,,,,Altino,Altinum,Altinum,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/393374,45.546273120778500,12.399681393423600,,settlement,
160,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,,,,,Patavis,Patavium,Patavium,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/393473,45.409561,11.876975,,settlement,
161,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,,,,,Ateste,Ateste,Ateste,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/393382,45.227738,11.656616,,settlement,
162,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,,,,,Anneiano,Anneianum,Anneianum,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/397887,,,,unlocated,
163,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,,,,,Vico Variano,Vicus Varianus,Vicus Varianus,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/393516,44.841111,11.495837,vicus,station,
164,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,,,,,Vico Sernino,Vicus Serninus,Vicus Serninus,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/393515,44.721559,11.15096,vicus,station,
165,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,,,,,Mutina,Mutina,Mutina,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/383715,44.647057,10.925223,,settlement,
166,,,8. De Italia per Histriam in Dalmatia.,Aquileia-Bononia,,,,,Bononia,Bononia,Felsina/Bononia,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/393421,44.4945737,11.3455467,,settlement,
167,,282.3,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,sum-route-start,A Verona Bononia m. p. CV:,,,Verona,Verona,Verona,,,,,,https://pleiades.stoa.org/places/383816,45.4421295463369,10.995736005074000,,,
168,,282.3,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,sum-route-end,A Verona Bononia m. p. CV:,,,Bononia,Bononia,Bononia,m. p.,CV, m. p. CV,,,https://pleiades.stoa.org/places/206975,43.993221,22.8759,,,
169,,,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,,,,,,Verona,Verona,,,,0.0,,https://pleiades.stoa.org/places/383816,45.4421295463369,10.995736005074000,,settlement,
170,,,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,,,,,Hostilia,Hostilia,Hostilia,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/393438,45.070242,11.137868,,station,
171,,,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,,,,,Colicaria,Colicaria,Colicaria,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/393407,44.891684,10.997984,,station,
172,,,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,,,,,Mutina,Mutina,Mutina,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/383715,44.647057,10.925223,,settlement,
173,,,8. De Italia per Histriam in Dalmatia.,Verona-Bononia,,,,,Bononia,Bononia,Felsina/Bononia,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/393421,44.4945737,11.3455467,,settlement,
174,,282.8,8. De Italia per Histriam in Dalmatia.,Vercellae-Laus Pompeia,sum-route-start,A Vercellas Laude m. p. LXX:,,,Vercellas,Vercellae,Vercellae,,,,,,https://pleiades.stoa.org/places/383815,45.321094,8.426374,,,
175,,282.8,8. De Italia per Histriam in Dalmatia.,Vercellae-Laus Pompeia,sum-route-end,A Vercellas Laude m. p. LXX:,,,Laude,Laus Pompeia,Laus Pompeia,m. p.,LXX, m. p. LXX,,,https://pleiades.stoa.org/places/383691,45.303456,9.418776,,,
176,,,8. De Italia per Histriam in Dalmatia.,Vercellae-Laus Pompeia,,,,,,Vercellae,Vercellae,,,,0.0,,https://pleiades.stoa.org/places/383815,45.321094,8.426374,,settlement,
177,,,8. De Italia per Histriam in Dalmatia.,Vercellae-Laus Pompeia,,,,,Laumello,Laumellum,Laumellum,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/383690,45.122041,8.79735,,fort,
178,,,8. De Italia per Histriam in Dalmatia.,Vercellae-Laus Pompeia,,,,,Ticino,Ticinum,Ticinum,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/383798,45.185899,9.156562,,settlement,
179,,,8. De Italia per Histriam in Dalmatia.,Vercellae-Laus Pompeia,,,,,Laude,Laus Pompeia,Laus Pompeia,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/383691,45.303456,9.418776,,settlement,
180,,283.3,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,sum-route-start,A Cremona Bononia m. p. ?:,,,Cremona,Cremona,Cremona,,,,,,https://pleiades.stoa.org/places/383628,45.133639,10.026149,,,
181,,283.3,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,sum-route-end,A Cremona Bononia m. p. ?:,,,Bononia,Bononia,Bononia,m. p.,?, m. p. ?,,,https://pleiades.stoa.org/places/206975,43.993221,22.8759,,,
182,,,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,,,,,,Cremona,Cremona,,,,0.0,,https://pleiades.stoa.org/places/383628,45.133639,10.026149,,settlement,
183,,,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,,,,,Brixello,Brixellum,Brixellum,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/383602,44.9002895,10.51527755,,settlement,
184,,,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,,,,,Regio,Regium,Regium Lepidum,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/383755,44.698137,10.630721,,settlement,
185,,,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,,,,,Mutina,Mutina,Mutina,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/383715,44.647057,10.925223,,settlement,
186,,,8. De Italia per Histriam in Dalmatia.,Cremona-Bononia,,,,,Bononia,Bononia,Felsina/Bononia,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/393421,44.4945737,11.3455467,,settlement,
187,,283.8,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,sum-route-start,Item a Faventia Luca m. p. CXX:,,,Faventia,Faventia,Faventia,,,,,,https://pleiades.stoa.org/places/393420,44.286236,11.883507,,,
188,,283.8,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,sum-route-end,Item a Faventia Luca m. p. CXX:,,,Luca,Luca,Luca,m. p.,CXX, m. p. CXX,,,https://pleiades.stoa.org/places/403234,43.84184,10.50703,,,
189,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,,,,,,Faventia,Faventia,,,,0.0,,https://pleiades.stoa.org/places/393420,44.286236,11.883507,,settlement,
190,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,,,in,,In Castello,In Castello,Castellum,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/393401,44.077213,11.594755,castellum,station,
191,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,,,,,Anneiano,Anneianum,Anneianum,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/413016,43.956438,11.38452,,settlement,
192,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,,,,,Florentia,Florentia,Florentia,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/413138,43.768755,11.256929,,settlement,
193,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,,,,,Pistoris,Pistoriae,Pistoriae,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/403254,43.932766,10.918243500000000,,settlement,
194,,,8. De Italia per Histriam in Dalmatia.,Faventia-Luca,,,,,Luca,Luca,Luca,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/403234,43.84184,10.50703,,settlement,
195,,284.5,8. De Italia per Histriam in Dalmatia.,Parma-Luca,,Item a Perme Laca m. p. C.,,,Perme,Parma?,Parma,,,,0.0,,https://pleiades.stoa.org/places/383737,44.801507,10.327967,,settlement,I suspect this itinerary is missing the smaller parts
196,,,8. De Italia per Histriam in Dalmatia.,Parma-Luca,,Item a Perme Laca m. p. C.,,,Laca,Luca?,Luca,m. p.,C,m. p. C,100.0,,https://pleiades.stoa.org/places/403234,43.84184,10.50703,,settlement,
