sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
23,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Iterpromium vicus,Interpromium,Interpromium,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/413182,42.244249,13.934227,vicus,settlement,
24,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Sulmone civitas,Sulmo,Sulmo,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/433134,42.046817,13.925673,civitas,settlement,
25,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Aufidena civitas,Aufidena,Aufidena,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/432709,41.784299,14.108223,civitas,settlement,
26,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Serni civitas,Aesernia,Aesernia,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/432652,41.596276,14.2324325,civitas,settlement,
27,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Bononiano civitas,Bovianum,Bovianum,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/432725,41.48673,14.473913,civitas,settlement,
28,,,5. ITALIAE.,Mediolanum-Columna Regia,,Super [Tha]mari fluvium,super,,[Tha]mari fluvium,Tamaris fluvius,Super *Tamari Fluvium,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/433135,41.386302,14.683403,fluvium,station,
29,,,5. ITALIAE.,Mediolanum-Columna Regia,,,ad,,Ad Equum Tuticum,Aequum Tuticum,Aequum Tuticum/Equus Tuticus,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/442452,41.152484,15.087531,,settlement,
30,,,5. ITALIAE.,Mediolanum-Columna Regia,,,ad,,Ad Matrem Magnam,Ad Matrem Magnam,Ad Matrem Magnam,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/438660,,,,unlocated,
31,,,5. ITALIAE.,Mediolanum-Columna Regia,,,in,,In Honoratianum,Honoratianum,In Honoratianum,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/446251,,,,unlocated,
32,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Venusium civitas,Venusia,Venusia,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/442847,40.9688803910137,15.827457953308600,civitas,settlement,
33,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Opino,Opinum,Opino,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/446276,,,,unlocated,
34,,,5. ITALIAE.,Mediolanum-Columna Regia,,,ad,,Ad fluvium Bradanum,Bradanus,Ad Fluvium Bradanum,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/442442,40.816934,15.810676,fluvium,station,
35,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Potentia,Potentia,Potentia,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/442735,40.637601,15.801741,,settlement,
36,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Acidios,Acidios,Acidios,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/446209,,,,unlocated,
37,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Grumento,Grumentum,Grumentum,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/442603,40.2851925902667,15.906914333064300,,settlement,
38,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Semucla,Semuncla,Semuncla,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/456121,40.1198273730243,15.974128164844300,,unlocated,
39,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Nerulo,Nerulum,Nerulum?,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/452390,39.953733,16.039995,,settlement,
40,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Summurano,Muranum,Muranum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/452386,39.842839,16.13737,,settlement,
41,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Caprasis,Caprasia,Caprasia,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/452284,39.621778,16.27126,,station,
42,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Cosentia,Cosentia,Consentia,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/452308,39.295395,16.253611,,settlement,
43,,,5. ITALIAE.,Mediolanum-Columna Regia,,,ad,,Ad fluvium Sabutum,Sabutus,Ad Fluvium Sabutum,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/452252,39.090504,16.271456,fluvium,station,
44,,,5. ITALIAE.,Mediolanum-Columna Regia,,,ad,,Ad Turres,Ad Turres,Ad Turres,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/452254,38.928249,16.269759,turris,station,
45,,,5. ITALIAE.,Mediolanum-Columna Regia,,,ad,,Ad fluvium Angitulam,Angitula,Ad Fluvium Angitulam,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/452251,38.763869,16.200639,fluvium,station,
46,,,5. ITALIAE.,Mediolanum-Columna Regia,,,,,Nicotera,Nicotera,Nicotera,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/452391,38.55563,15.937498,,settlement,
47,,,5. ITALIAE.,Mediolanum-Columna Regia,,,ad,,Ad Mallias,Ad Mallias,Ad Mallias,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/456025,38.55563,15.937498,,unlocated,
48,,,5. ITALIAE.,Mediolanum-Columna Regia,,,ad,,Ad Columnam,Columna Regia,Ad Columnam,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/452250,38.191434,15.651754,,station,
49,,,5. ITALIAE.,Mediolanum-Columna Regia,,Appia.,,,Appia,Via Appia,Via Appia,,,,,,https://pleiades.stoa.org/places/356966898,41.6560755151,13.0464813407,,road,
50,,106.5-107.1,5. ITALIAE.,Roma-Columna Regia,sum-route-start,Item ab Vrbe recto itinere ad Columnam m. p. CCCCLV:,,,Vrbe,Roma,Roma,,,,,,https://pleiades.stoa.org/places/423025,41.8916621952495,12.49234282802,,,
51,,106.5-107.1,5. ITALIAE.,Roma-Columna Regia,sum-route-end,Item ab Vrbe recto itinere ad Columnam m. p. CCCCLV:,,,ad Columnam,Columna Regia,Ad Columnam,m. p.,CCCCLV, m. p. CCCCLV,,,https://pleiades.stoa.org/places/452250,38.191434,15.651754,,,
52,,,5. ITALIAE.,Roma-Columna Regia,,,recto itinere,,,Roma,Roma,,,,0.0,,https://pleiades.stoa.org/places/423025,41.8916621952495,12.49234282802,,urban,
53,,,5. ITALIAE.,Roma-Columna Regia,,,,,Aricia,Aricia,Aricia,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/422844,41.72139965,12.673347150000000,,settlement,
54,,,5. ITALIAE.,Roma-Columna Regia,,,,,Tribus Tabernis,Tres Tabernae,Tres Tabernae,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/423106,41.56472,12.87111,,station,
55,,,5. ITALIAE.,Roma-Columna Regia,,,,,Api Foro,Appii Forum,Forum Appii ,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/422927,41.46639,12.9975,forum?,station,
56,,,5. ITALIAE.,Roma-Columna Regia,,,,,Tarracina,Tarracina,Tarracina(e)/Anxur,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/433143,41.291169,13.24885,,sanctuary,
57,,,5. ITALIAE.,Roma-Columna Regia,,,,,Fundis,Fundi,Fundi,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/432855,41.357429,13.427922,,settlement,
58,,,5. ITALIAE.,Roma-Columna Regia,,,,,Formis,Formiae,Formiae,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/432839,41.255655,13.601067,,settlement,
59,,,5. ITALIAE.,Roma-Columna Regia,,,,,Minturnis,Minturniae,Minturnae,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/432940,41.242193,13.768467000000000,,settlement,
60,,,5. ITALIAE.,Roma-Columna Regia,,,,,Sinuessa,Sinuessa,Sinues(s)a/Sinope,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/433122,41.15229,13.84483,,settlement,
61,,,5. ITALIAE.,Roma-Columna Regia,,,,,Capua,Capua,Capua,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/432754,41.0860925,14.250207,,settlement,
62,,,5. ITALIAE.,Roma-Columna Regia,,,,,Nola,Nola,Nola,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/432981,40.926823,14.524545,,settlement,
63,,,5. ITALIAE.,Roma-Columna Regia,,,,,Nuceria,Nuceria,Nuceria (Alfaterna),m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/432985,40.743128,14.673929,,settlement,
64,,,5. ITALIAE.,Roma-Columna Regia,,in medio Salerno,in medio,,Salerno,Salernum,Salernum,,,,0.0,,https://pleiades.stoa.org/places/433075,40.677988,14.765922,,settlement,
65,,,5. ITALIAE.,Roma-Columna Regia,,,ad,,Ad Tanarum,Ad Tana(g)rum,Ad Tana(g)rum,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/442448,40.571326,15.395132,,station,
66,,,5. ITALIAE.,Roma-Columna Regia,,,ad,,Ad Calorem,Calor,Ad Calorem,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/442439,41.072616,14.937736000000000,,station,
67,,,5. ITALIAE.,Roma-Columna Regia,,,in,,In Marcelliana,Marcellianum,Marcellianum,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/442645,40.394818,15.592292,,station,
68,,,5. ITALIAE.,Roma-Columna Regia,,,,,Caesariana,Cesernia,Cesernia,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/452297,40.00232,15.695781,,station,
69,,,5. ITALIAE.,Roma-Columna Regia,,,,,Nerulo,Nerulum,Nerulum?,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/452390,39.953733,16.039995,,settlement,
70,,,5. ITALIAE.,Roma-Columna Regia,,,,,Summurano,Muranum,Muranum,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/452386,39.842839,16.13737,,settlement,
71,,,5. ITALIAE.,Roma-Columna Regia,,,,,Caprasis,Caprasia,Caprasia,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/452284,39.621778,16.27126,,station,
72,,,5. ITALIAE.,Roma-Columna Regia,,,,,Cosentia,Cosentia,Consentia,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/452308,39.295395,16.253611,,settlement,
73,,,5. ITALIAE.,Roma-Columna Regia,,,ad,,Ad Sabutum fluvium,Sabutus,Sabutus (river),m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/452424,39.1080911867859,16.259326503148000,fluvium,river,
74,,,5. ITALIAE.,Roma-Columna Regia,,,ad,,Ad Turres,Ad Turres,Ad Turres,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/452254,38.928249,16.269759,turris,station,
75,,,5. ITALIAE.,Roma-Columna Regia,,,,,Vibona,Vibona Valentia,Hipponion/Vibo Valentia,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/452337,38.675581,16.097648,,settlement,
76,,,5. ITALIAE.,Roma-Columna Regia,,,,,Nicotera,Nicotera,Nicotera,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/452391,38.55563,15.937498,,settlement,
77,,,5. ITALIAE.,Roma-Columna Regia,,,ad,,Ad Mallias,Ad Mallias,Ad Mallias,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/456025,38.55563,15.937498,,unlocated,
78,,,5. ITALIAE.,Roma-Columna Regia,,,ad,,Ad Columnam,Columna Regia,Ad Columnam,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/452250,38.191434,15.651754,,station,
79,,111.6,5. ITALIAE.,Capua-Beneventum,,A Capua Benevento m. p. XXXIII,,,Capua,Capua,Capua,,,,0.0,,https://pleiades.stoa.org/places/432754,41.0860925,14.250207,,settlement,
80,,111.6,5. ITALIAE.,Capua-Beneventum,,A Capua Benevento m. p. XXXIII,,,Benevento,Beneventum,Beneventum/Maleventum,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/432721,41.130437,14.781161,,settlement,
81,,111.7,5. ITALIAE.,Capua-Aequum Tuticum,sum-route-start,Item a Capua Equo Tutico m. p. LIII sic:,,,Capua,Capua,Capua,,,,,,https://pleiades.stoa.org/places/432754,41.0860925,14.250207,,,
82,,111.7,5. ITALIAE.,Capua-Aequum Tuticum,sum-route-end,Item a Capua Equo Tutico m. p. LIII sic:,,,Equo Tutico,Aequum Tuticum,Aequum Tuticum/Equus Tuticus,m. p.,LIII , m. p. LIII ,,,https://pleiades.stoa.org/places/442452,41.152484,15.087531,,,
83,,,5. ITALIAE.,Capua-Aequum Tuticum,,,,,,Capua,Capua,,,,0.0,,https://pleiades.stoa.org/places/432754,41.0860925,14.250207,,settlement,
84,,,5. ITALIAE.,Capua-Aequum Tuticum,,ubi Campania limitem habet Caudis m. p. XXI,limes,,Caudis,Caudium,Caudium,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/432773,41.06255,14.636761500000000,,settlement,
85,,,5. ITALIAE.,Capua-Aequum Tuticum,,,,,Benevento,Beneventum,Beneventum/Maleventum,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/432721,41.130437,14.781161,,settlement,
86,,,5. ITALIAE.,Capua-Aequum Tuticum,,,,,Equo Tutico,Aequum Tuticum,Aequum Tuticum/Equus Tuticus,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/442452,41.152484,15.087531,,settlement,
87,,112.3-4,5. ITALIAE.,Aequum Tuticum-Regium,sum-route-start,Ab Equo Tutico per Roscianum Regio m. p. CCCCLXXVIII sic:,,,Equo Tutico,Aequum Tuticum,Aequum Tuticum/Equus Tuticus,,,,,,https://pleiades.stoa.org/places/442452,41.152484,15.087531,,,
88,,112.3-4,5. ITALIAE.,Aequum Tuticum-Regium,sum-route-end,Ab Equo Tutico per Roscianum Regio m. p. CCCCLXXVIII sic:,,,Regio,Regium,Rhegion/Regium,m. p.,CCCCLXXVIII , m. p. CCCCLXXVIII ,,,https://pleiades.stoa.org/places/452416,38.109279,15.64393,,,
89,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,,Aequum Tuticum,Aequum Tuticum/Equus Tuticus,,,,0.0,,https://pleiades.stoa.org/places/442452,41.152484,15.087531,,settlement,
90,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Sentianum,Sentianum,Sentianum,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/438830,,,,unlocated,
91,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Beleianum,Beleianum,Beleianum,m. p.,XXXIIII,m. p. XXXIIII,34.0,,https://pleiades.stoa.org/places/446225,,,,unlocated,
92,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Venusia,Venusia,Venusia,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/442847,40.9688803910137,15.827457953308600,,settlement,
93,,,5. ITALIAE.,Aequum Tuticum-Regium,,,ad,,Ad Pinum,Ad Pinum,Ad Pinum,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/446210,,,,unlocated,
94,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Ipnum,Ypinum,Ipneis,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/543733,,,,unlocated,
95,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Caelianum,Caelianum,Caelianum,m. p.,XL,m. p. XL,40.0,,https://pleiades.stoa.org/places/446228,,,,unlocated,
96,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Heraclia,Heraclea,Heraclea,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/151774,,,,unlocated,
97,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Ad Vicesimum,Ad Vicesimum,Ad Vicesimum,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/197090,46.581688,16.162566,,station,
98,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Turios,Thurii,Sybaris/Thurii/Copia,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/452457,39.715694,16.490886,,settlement,
99,,,5. ITALIAE.,Aequum Tuticum-Regium,,,per,,Roscianum,Roscianum,Roscianum,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/452421,39.576395,16.634153,,settlement,
100,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Paternum,Paternum,Paternum,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/452401,39.453057,17.021616,,station,
101,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Meto,Metum,Meto,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/452381,39.181065,17.117494,,station,
102,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Tacina,Tacina,Tacina,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/452461,38.935085,16.908956,,station,
103,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Scilacio,Scylaceum,Scylletium/Scolacium,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/452439,38.807814704747,16.59444299400900,,settlement,
104,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Cocinto,Cocintum,‘Cocinto’?,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/452305,38.455763,16.572828,,station,
105,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Succeiano,Succeianum,Succeiano,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/456125,,,,unlocated,
106,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Subsicivo,Subsicivum,‘Subsicivo’?,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/452456,38.301356,16.332992,,station,
107,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Altanum,Altanum,Altanum?,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/452259,38.150001,16.17485,,settlement,
108,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Hipporum,Hyporon,Hipporum,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/452338,37.947209,16.062018,,station,
109,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Decastadium,Decastadium,Decastadium?,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/452320,37.920708,15.785665,,settlement,
110,,,5. ITALIAE.,Aequum Tuticum-Regium,,,,,Regio,Regium,Rhegion/Regium,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/452416,38.109279,15.64393,,settlement,
111,,115.7-8,5. ITALIAE.,Aequum Tuticum-Hydruntum,sum-route-start,Item ab Equo Tutico Hydrunto ad Traiectum m. p. CCXXXV:,,,Equo Tutico,Aequum Tuticum,Aequum Tuticum/Equus Tuticus,,,,,,https://pleiades.stoa.org/places/442452,41.152484,15.087531,,,
112,,115.7-8,5. ITALIAE.,Aequum Tuticum-Hydruntum,sum-route-end,Item ab Equo Tutico Hydrunto ad Traiectum m. p. CCXXXV:,,,Hydrunto,Hydruntum,Hydruntum/Hydrous,m. p.,CCXXXV, m. p. CCXXXV,,,https://pleiades.stoa.org/places/442615,40.1458515,18.491083500000000,,,
113,,,5. ITALIAE.,Aequum Tuticum-Hydruntum,,,,,,Aequum Tuticum,Aequum Tuticum/Equus Tuticus,,,,0.0,,https://pleiades.stoa.org/places/442452,41.152484,15.087531,,settlement,
114,,,5. ITALIAE.,Aequum Tuticum-Hydruntum,,,,,Ecas,Aecae,Aecae,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/442450,41.361189,15.308894,,settlement,
115,,,5. ITALIAE.,Aequum Tuticum-Hydruntum,,,,,Erdonias,Herdoniae,Herdoniae/Ardaneae/Civitas Serdonis,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/442613,41.3104411957774,15.622394993379100,,settlement,
116,,,5. ITALIAE.,Aequum Tuticum-Hydruntum,,,,,Canusio,Canusium,Canusium,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/442525,41.22142765,16.0655784,,settlement,
117,,,5. ITALIAE.,Aequum Tuticum-Hydruntum,,,,,Rubos,Rubi,Rubi,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/442751,41.1171985,16.4845354,,settlement,
118,,,5. ITALIAE.,Aequum Tuticum-Hydruntum,,,,,Butruntus,Butuntum,Butuntum,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/442511,41.108479,16.691435,,settlement,
119,,,5. ITALIAE.,Aequum Tuticum-Hydruntum,,,,,Varia,Barium,Barium,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/442500,41.129222,16.870331,,settlement,
120,,,5. ITALIAE.,Aequum Tuticum-Hydruntum,,,,,Turribus,Turris Caesaris,Turris Caesaris,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/442834,40.99061735,17.219075550000000,,station,
121,,,5. ITALIAE.,Aequum Tuticum-Hydruntum,,,,,Egnatiae,Egnatia/Gnathia,Egnatia/Gnathia,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/442573,40.888326,17.391887,,settlement,
