sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
62,,,6. ITER TRACIAE.,Arabissos-Satala,,,,,Haza,Haza,Haza/Hassis,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/874507,39.983333,39.333333,,fort,
63,,,6. ITER TRACIAE.,Arabissos-Satala,,,,,Satala leg. XV Apollinans,Satala,Satala,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/874684,40.02789515,39.59791835,legio,fort-2,
64,,184.1-2,6. ITER TRACIAE.,Germanicia-Edessa-1,sum-route-start,A Germanicia per Dolicum et Zeuma Aedissam usque m. p. LXXXVII:,,,Germanicia,Germanicia,Germanikeia,,,,,,https://pleiades.stoa.org/places/658474,37.5841372,36.926404500000000,,,
65,,184.1-2,6. ITER TRACIAE.,Germanicia-Edessa-1,sum-route-end,A Germanicia per Dolicum et Zeuma Aedissam usque m. p. LXXXVII:,,,Aedissam, Edessa/Antiochia ad Callirhoem,Edessa/Antiochia ad Callirhoem,m. p.,LXXXVII, m. p. LXXXVII,,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432000000000,,,
66,,,6. ITER TRACIAE.,Germanicia-Edessa-1,,,,,,Germanicia,Germanikeia,,,,0.0,,https://pleiades.stoa.org/places/658474,37.5841372,36.926404500000000,,settlement,
67,,,6. ITER TRACIAE.,Germanicia-Edessa-1,,,,,Sicos Basilisses,Sicos Basilisses,Sicos Basilisses,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/658597,37.411526,37.330858,,station,
68,,,6. ITER TRACIAE.,Germanicia-Edessa-1,,,per,,Dolica,Doliche,Doliche,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/658455,37.1277922574938,37.34523457771260,,settlement,
69,,,6. ITER TRACIAE.,Germanicia-Edessa-1,,,per,,Zeuma,Zeugma,Zeugma,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/658636,37.058156,37.86983,,settlement,
70,,,6. ITER TRACIAE.,Germanicia-Edessa-1,,,,,Bemmaris,Bemmaris,Can(n)aba,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/658421,37.126213,38.186464,,station,
71,,,6. ITER TRACIAE.,Germanicia-Edessa-1,,,,,Edissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432000000000,,settlement,
72,,186.1-2,6. ITER TRACIAE.,Germanicia-Edessa-2,sum-route-start,Item a Germanicia per Samosatam Edissam m. p. XC:,,,Germanicia,Germanicia,Germanikeia,,,,,,https://pleiades.stoa.org/places/658474,37.5841372,36.926404500000000,,,
73,,186.1-2,6. ITER TRACIAE.,Germanicia-Edessa-2,sum-route-end,Item a Germanicia per Samosatam Edissam m. p. XC:,,,Edissam, Edessa/Antiochia ad Callirhoem,Edessa/Antiochia ad Callirhoem,m. p.,XC, m. p. XC,,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432000000000,,,
74,,,6. ITER TRACIAE.,Germanicia-Edessa-2,,,,,,Germanicia,Germanikeia,,,,0.0,,https://pleiades.stoa.org/places/658474,37.5841372,36.926404500000000,,settlement,
75,,,6. ITER TRACIAE.,Germanicia-Edessa-2,,In Catabana,in,,Catabana,Catabana,Catabana,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658428,37.467406,37.34102,,settlement,
76,,,6. ITER TRACIAE.,Germanicia-Edessa-2,,,,,Nisus,Cisus,Nisus/Cesum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/658551,37.691289,37.860099,,settlement,
77,,,6. ITER TRACIAE.,Germanicia-Edessa-2,,,,,Tharse,Tarsa,T(h)arsa,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/658617,37.506344,38.226396,,settlement,
78,,,6. ITER TRACIAE.,Germanicia-Edessa-2,,,per,,Samosata leg. VII,Samosata,Samosata,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/658587,37.525756,38.530357,legio,settlement,
79,,,6. ITER TRACIAE.,Germanicia-Edessa-2,,,,,Edissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432000000000,,settlement,
80,,187.2,6. ITER TRACIAE.,Antiochia-Emesa,sum-route-start,Item ab Antiochia Hemesa m. p. CXXXIIII sic:,,,Antiochia,Antiochia,Gerasa/Antiochia ad Chrysorhoam,,,,,,https://pleiades.stoa.org/places/678158,32.2800898764378,35.89109212818860,,,
81,,187.2,6. ITER TRACIAE.,Antiochia-Emesa,sum-route-end,Item ab Antiochia Hemesa m. p. CXXXIIII sic:,,,Hemesa,Emesa,(H)Emesa,m. p.,CXXXIIII , m. p. CXXXIIII ,,,https://pleiades.stoa.org/places/668261,34.7376565,36.719319,,,
82,,,6. ITER TRACIAE.,Antiochia-Emesa,,,,,,Antiochia,Antiochia/Theoupolis,,,,0.0,,https://pleiades.stoa.org/places/658381,36.2225515,36.183214,,urban,
83,,,6. ITER TRACIAE.,Antiochia-Emesa,,,,,Niaccaba,Niaccaba,Niaccaba,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/674252,,,,unlocated,
84,,,6. ITER TRACIAE.,Antiochia-Emesa,,,,,Caperturi,Caperturi,Caperturi/Capertur,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/662149,,,,unlocated,
85,,,6. ITER TRACIAE.,Antiochia-Emesa,,,,,Apamia,Apameia,Pella/Apamea,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/668335,35.4213771435961,36.40241328023100,,settlement,
86,,,6. ITER TRACIAE.,Antiochia-Emesa,,,,,Larissa,Larissa,Larissa/Sizara,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668292,35.2663435,36.5664463,,settlement,
87,,,6. ITER TRACIAE.,Antiochia-Emesa,,,,,Epitania,Epiphania/Amathe,Amathe/Epiphaneia,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668182,35.1329746,36.7488012,,settlement,
