sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
112,,,27. ITER BRITTANIARUM.,Regentium?-Londinium,,,,,Pontibus,Pontes/Tamese,Pontes,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/79642,51.434012,-0.511044,,settlement,
113,,,27. ITER BRITTANIARUM.,Regentium?-Londinium,,,,,Londinio,Londinium,Londinium,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,urban,
114,,478.6,27. ITER BRITTANIARUM.,Eburacum-Londinium,sum-route-start,Item ab Eburaco Londinio m. p. CCXXVII:,,,Eburaco,Eburacum,Eburacum,,,,,,https://pleiades.stoa.org/places/89175,53.957672,-1.082304,,,
115,,478.6,27. ITER BRITTANIARUM.,Eburacum-Londinium,sum-route-end,Item ab Eburaco Londinio m. p. CCXXVII:,,,Londinio,Londinium,Londinium,m. p.,CCXXVII, m. p. CCXXVII,,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,,
116,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,,Eburacum,Eburacum,,,,0.0,,https://pleiades.stoa.org/places/89175,53.957672,-1.082304,,settlement,
117,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Lagecio,Lagecium/Legedium,Lagentium,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/79553,53.725863,-1.356271,,fort,
118,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Dano,Danum,Danum?,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/79412,53.525415981432,-1.1351028777868500,,fort,
119,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Ageloco,Segelocus,Segelocum,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/79677,53.3349201786623,-0.7643837527264790,,settlement,
120,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Lindo,Lindum,Col. Lindum,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/79395,53.2348205,-0.5384420000000000,,settlement,
121,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Crococalano,Crococalanum,Crococalana,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/79407,53.11871,-0.7472505,,settlement,
122,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Margiduno,Margidunum,Margidunum,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/79595,52.9739905,-0.9639585000000000,,settlement,
123,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Vernemeto,Verometum/Vernemetum,‘Vernemeto’,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79737,52.821583,-1.0559,,settlement,
124,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Ratis,Ratae,Ratae,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79651,52.634738,-1.13538,,settlement,
125,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Vennonis,Venonae,Venonis,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79732,52.49445,-1.301384,,settlement,
126,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Bannavanto,Bannaventa,Bannaventa,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/79313,52.276352,-1.0855870000000000,,settlement,
127,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Magiovinio,Magiovinium,Magiovinium,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/79586,51.998623,-0.716167,,settlement,
128,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Durocobrivis,Durocobrivae,Durocobrivis,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79434,51.883025,-0.528644,,settlement,
129,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Verolamo,Verolamium/Verulamium,Verulamium,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79739,51.7520276421349,-0.35846817129313100,,settlement,
130,,,27. ITER BRITTANIARUM.,Eburacum-Londinium,,,,,Londinio,Londinium,Londinium,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,urban,
131,,479.10-11,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,sum-route-start,Item a Venta Icinorum Lundinio m. p. CXXVIII sic:,,,Venta Icinorum,Venta Icinorum,Venta,,,,,,https://pleiades.stoa.org/places/79735,52.5834706265709,1.291003062214980,,,
132,,479.10-11,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,sum-route-end,Item a Venta Icinorum Lundinio m. p. CXXVIII sic:,,,Lundinio,Londinium,Londinium,m. p.,CXXVIII , m. p. CXXVIII ,,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,,
133,,,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,,,,,,Venta Icinorum,Venta,,,,0.0,,https://pleiades.stoa.org/places/79735,52.5834706265709,1.291003062214980,,settlement,
134,,,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,,,,,Sitomago,Sitomagus,Sitomagus,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/83883,,,,unlocated,
135,,,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,,,,,Conbretovio,Conbretonium,Combretovium,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/79399,52.13417,1.08461,,settlement,
136,,,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,,,,,Ad Ansam,Ad Ansam,Ad Ansam,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79283,51.88983,0.901227,,settlement,
137,,,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,,,,,Camoloduno,Camolodunum,Col. Camulodunum,m. p.,VI,m. p. VI,6.0,,https://pleiades.stoa.org/places/79393,51.8900740264458,0.9010877626743470,,settlement,
138,,,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,,,,,Canonio,Canonium,Canonium,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/79373,51.839173,0.703298,,settlement,
139,,,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,,,,,Cesaromago,Cesaromagus,Caesaromagus,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79364,51.735893,0.469629,,settlement,
140,,,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,,,,,Durolito,Durolitum,Durolitum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/79437,51.558448,-0.006928,,settlement,
141,,,27. ITER BRITTANIARUM.,Venta Icinorum-Londinium,,,,,Lundinio,Londinium,Londinium,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,urban,
142,,481.1,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,sum-route-start,Item a Clanoventa Mediolano m. p. CL sic:,,,Clanoventa,Clanoventa/Glanoventa,*Glannoventa,,,,,,https://pleiades.stoa.org/places/89193,54.3496,-3.40463,,,
143,,481.1,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,sum-route-end,Item a Clanoventa Mediolano m. p. CL sic:,,,Mediolano,Mediolanum,Mediolan(i)um,m. p.,CL , m. p. CL ,,,https://pleiades.stoa.org/places/383706,45.463746,9.18806,,,
144,,,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,,,,,,Clanoventa/Glanoventa,*Glannoventa,,,,0.0,,https://pleiades.stoa.org/places/89193,54.3496,-3.40463,,fort-2,
145,,,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,,,,,Galava,Avalana?,Galava,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/89191,54.4222651013486,-2.96869187137968,,fort,
146,,,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,,,,,Alone,Alio,Watercrook Roman Fort and Settlement,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/89102,54.30979,-2.7485995,,"settlement, fort",
147,,,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,,,,,Galacum,Galacum/Calacum,Galacum,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/89215,54.171657,-2.590272,,fort,
148,,,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,,,,,Bremetonnaci,Bremetennacum,Bremetennacum Veteranorum,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/79352,53.8119553965507,-2.5322888184838900,,fort,
149,,,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,,,,,Coccio,Coccium,Coccium?,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/662928353,53.5457188,-2.6264624,,settlement,
150,,,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,,,,,Mamcunio,Mamucium,‘Mamucio’,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/79590,53.4753159454251,-2.2541271299964700,,fort,
151,,,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,,,,,Condate,Condate,Condate,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/79400,53.259423,-2.517363,,settlement,
152,,,27. ITER BRITTANIARUM.,Clanoventa-Mediolanum,,,,,Mediolano,Mediolanum,Mediolanum,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/79597,52.967,-2.681,,settlement,
153,,482.5,27. ITER BRITTANIARUM.,Segontium-Deva,sum-route-start,Item a Segontio Devam m. p. LXXIIII sic:,,,Segontio,Segontium,Segontium,,,,,,https://pleiades.stoa.org/places/79678,53.1372254427578,-4.265810850427300,,,
154,,482.5,27. ITER BRITTANIARUM.,Segontium-Deva,sum-route-end,Item a Segontio Devam m. p. LXXIIII sic:,,,Devam,Deva,Deva,m. p.,LXXIIII , m. p. LXXIIII ,,,https://pleiades.stoa.org/places/79420,53.1914685,-2.8939425000000000,,,
155,,,27. ITER BRITTANIARUM.,Segontium-Deva,,,,,,Segontium,Segontium,,,,0.0,,https://pleiades.stoa.org/places/79678,53.1372254427578,-4.265810850427300,,fort-2,
156,,,27. ITER BRITTANIARUM.,Segontium-Deva,,,,,Conovio,Conovium/Canovium,Kanovium/Conovium,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/79542,53.21599915,-3.8341202,,fort,
157,,,27. ITER BRITTANIARUM.,Segontium-Deva,,,,,Varis,Varae/Varis,Varis,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/79730,53.257265,-3.450325,,fort,
158,,,27. ITER BRITTANIARUM.,Segontium-Deva,,,,,Deva,Deva,Deva,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/79420,53.1914685,-2.8939425000000000,,fort,
159,,482.9-10,27. ITER BRITTANIARUM.,Muridonum-Viroconium,sum-route-start,Item a Muridono Viroconiorum m. p. CLXXXVI:,,,Muridono,Muridonum,*Moridunum,,,,,,https://pleiades.stoa.org/places/79602,51.859253,-4.3034705,,,
160,,482.9-10,27. ITER BRITTANIARUM.,Muridonum-Viroconium,sum-route-end,Item a Muridono Viroconiorum m. p. CLXXXVI:,,,Viroconiorum,Urioconium/Viroconium,Viroconium,m. p.,CLXXXVI, m. p. CLXXXVI,,,https://pleiades.stoa.org/places/79741,52.6744876516292,-2.6438183009307300,,,
161,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,,Muridonum,*Moridunum,,,,0.0,,https://pleiades.stoa.org/places/79602,51.859253,-4.3034705,,settlement,
162,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Vindomi,Vindomi,Vindomium,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/83903,,,,unlocated,
163,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Venta Belgarum,Venta Belgarum,Venta,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/79734,51.063,-1.317,,settlement,
164,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Brige,Brige,Brige,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/83821,,,,unlocated,
165,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Sorvioduni,Sorbiodunum,Sorviodunum,m. p.,VIII,m. p. VIII,8.0,,https://pleiades.stoa.org/places/79688,51.09327383,-1.80477879645,,"settlement, fort",
166,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Vindogladia,Vindogladia,Vindocladia,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79740,50.826394,-2.05251,,settlement,
167,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Durnonovaria,Durnovaria,Durno(no)varia,m. p.,VIII,m. p. VIII,8.0,,https://pleiades.stoa.org/places/79431,50.7092845,-2.4371650000000000,,settlement,
168,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Muriduno,Moridunum,Moridunum,m. p.,XXXVI,m. p. XXXVI,36.0,,https://pleiades.stoa.org/places/83868,50.7713632413586,-2.9967275190996300,,unlocated,
169,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Sca Dumnonniorum,Isca Dumnoniorum,Isca Dumnoniorum,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79531,50.725562,-3.5269108,,fort-2,
170,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Leucaro,Leucarum,‘Leucaro’,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79561,51.662,-4.077,,fort,
171,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Nido,Nidus,‘Nido’,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79616,51.663047,-3.8088825,,fort,
172,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Bomio,Bomium,‘Bomio’,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79335,51.461709,-3.447355,,settlement,
173,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Iscae leg. II Augusta,Isca Silurum,Isca Silurum,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/79532,51.6104206240302,-2.9554497154540400,legio,fort-2,
174,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Burrio,Burrium/Bullaeum,‘Burrio’,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/79360,51.703886,-2.902543,,fort,
175,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Gobannio,Gobannium,‘Gobannio’,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79484,51.8234205,-3.0194535,,fort,
176,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Magnis,Magnae,Magnis,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/79587,52.0811535,-2.819973,,settlement,
177,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Bravonio,Bravonium/Bravogenium,Branogenium,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/79347,52.361185,-2.874516,,fort,
178,,,27. ITER BRITTANIARUM.,Muridonum-Viroconium,,,,,Viriconio,Urioconium/Viroconium,Viroconium,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/79741,52.6744876516292,-2.6438183009307300,,settlement,
179,,484.10,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-1,sum-route-start,Item ab Isca Calleva m. p. CVIIII sic:,,,Isca,Isca Silurum,Isca Silurum,,,,,,https://pleiades.stoa.org/places/79532,51.6104206240302,-2.9554497154540400,,,
180,,484.10,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-1,sum-route-end,Item ab Isca Calleva m. p. CVIIII sic:,,,Calleva,Calleva Atrebatum,Calleva,m. p.,CVIIII , m. p. CVIIII ,,,https://pleiades.stoa.org/places/79368,51.3572048631083,-1.0823913646849300,,,
181,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-1,,,,,,Isca Silurum,Isca Silurum,,,,0.0,,https://pleiades.stoa.org/places/79532,51.6104206240302,-2.9554497154540400,,fort-2,
182,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-1,,,,,Burrio,Burrium/Bullaeum,‘Burrio’,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/79360,51.703886,-2.902543,,fort,
183,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-1,,,,,Blestio,Blestium,Blestium,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/79333,51.814232,-2.712896,,settlement,
184,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-1,,,,,Ariconio,Ariconium,Ariconium,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/79302,51.9111726,-2.5187129500000000,,settlement,
185,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-1,,,,,Clevo,Glevum,Col. Glevum,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79394,51.8649564610224,-2.2463302159027000,,settlement,
186,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-1,,,,,Durocornovio,Durocornovium,Durocornovium,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/79435,51.56737545,-1.7238798500000000,,settlement,
187,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-1,,,,,Spinis,Spinae,Spinis,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79692,51.411962,-1.343928,,settlement,
188,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-1,,,,,Calleva,Calleva Atrebatum,Calleva,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79368,51.3572048631083,-1.0823913646849300,,settlement,
189,,485.8,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,sum-route-start,Item alio itinere ab Isca Calleva m. p. CIII sic:,,,Isca,Isca Silurum,Isca Silurum,,,,,,https://pleiades.stoa.org/places/79532,51.6104206240302,-2.9554497154540400,,,
190,,485.8,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,sum-route-end,Item alio itinere ab Isca Calleva m. p. CIII sic:,,,Calleva,Calleva Atrebatum,Calleva,m. p.,CIII , m. p. CIII ,,,https://pleiades.stoa.org/places/79368,51.3572048631083,-1.0823913646849300,,,
191,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,,,,,,Isca Silurum,Isca Silurum,,,,0.0,,https://pleiades.stoa.org/places/79532,51.6104206240302,-2.9554497154540400,,fort-2,
192,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,,,,,Venta Silurum,Venta Silurum,Venta,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/79733,51.61112,-2.7680440000000000,,settlement,
193,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,,,,,Abone,Avona,‘Abone’,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/79280,51.492106,-2.655028,,settlement,
194,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,,,,,Traiectus,Traiectus,Traiectus,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/83892,,,,unlocated,
195,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,,,,,Aquis Sulis,Aquae Sulis,Aquae Sulis,m. p.,VI,m. p. VI,6.0,,https://pleiades.stoa.org/places/79299,51.381041,-2.359704,,bath,
196,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,,,,,Verlucione,Verlucio,Verlucio,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79736,51.411692,-2.052027,,settlement,
197,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,,,,,Cunetione,Cunetio,Cunetio,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/79409,51.4236391101594,-1.6897610301657600,,fortified-settlement,
198,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,,,,,Spinis,Spinae,Spinis,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79692,51.411962,-1.343928,,settlement,
199,,,27. ITER BRITTANIARUM.,Isca Silurum-Calleva Atrebatum-2,,,,,Calleva,Calleva Atrebatum,Calleva,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79368,51.3572048631083,-1.0823913646849300,,settlement,
200,,486.8-9,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,sum-route-start,Item a Calleva Isca Dumnoniorum m. p. CXXXVI sic:,,,Calleva,Calleva Atrebatum,Calleva,,,,,,https://pleiades.stoa.org/places/79368,51.3572048631083,-1.0823913646849300,,,
201,,486.8-9,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,sum-route-end,Item a Calleva Isca Dumnoniorum m. p. CXXXVI sic:,,,Isca Dumnoniorum,Isca Dumnoniorum,Isca Dumnoniorum,m. p.,CXXXVI , m. p. CXXXVI ,,,https://pleiades.stoa.org/places/79531,50.725562,-3.5269108,,,
202,,,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,,,,,,Calleva Atrebatum,Calleva,,,,0.0,,https://pleiades.stoa.org/places/79368,51.3572048631083,-1.0823913646849300,,settlement,
203,,,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,,,,,Vindomi,Vindomi,Vindomium,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/83903,,,,unlocated,
204,,,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,,,,,Venta Velgarum,Venta Belgarum,Venta,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/79734,51.063,-1.317,,settlement,
205,,,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,,,,,Brige,Brige,Brige,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/83821,,,,unlocated,
206,,,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,,,,,Sorbiodoni,Sorbiodunum,Sorviodunum,m. p.,VIII,m. p. VIII,8.0,,https://pleiades.stoa.org/places/79688,51.09327383,-1.80477879645,,"settlement, fort",
207,,,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,,,,,Vindocladia,Vindogladia,Vindocladia,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79740,50.826394,-2.05251,,settlement,
208,,,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,,,,,Durnonovaria,Durnovaria,Durno(no)varia,m. p.,VIII,m. p. VIII,8.0,,https://pleiades.stoa.org/places/79431,50.7092845,-2.4371650000000000,,settlement,
209,,,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,,,,,Moriduno,Moridunum,Moridunum,m. p.,XXXVI,m. p. XXXVI,36.0,,https://pleiades.stoa.org/places/83868,50.7713632413586,-2.9967275190996300,,unlocated,
210,,,27. ITER BRITTANIARUM.,Calleva Atrebatum-Isca Dumnoniorum,,,,,Isca Dumnoniorum,Isca Dumnoniorum,Isca Dumnoniorum,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/79531,50.725562,-3.5269108,,fort-2,
