"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"02bb17ff-fa51-4b34-9fce-ad973fa244b2","Nikolaos-Sophianos-HQ-copia.jpg","Bertiscus Mons","tbox:x=6988,y=2884,a=-1.0437606765228076,l=576,h=142","PLACE","","","","","","","UNVERIFIED","",""
"3ef5d324-3c0f-4784-83d8-36303de5339a","Nikolaos-Sophianos-HQ-copia.jpg","Tristolus","rect:x=6547,y=3202,w=255,h=-170","PLACE","","","","","","","UNVERIFIED","",""
"8267f269-4f39-406d-bfa9-90436bac237e","Nikolaos-Sophianos-HQ-copia.jpg","Neapolis","rect:x=8482,y=2849,w=345,h=133","PLACE","http://pleiades.stoa.org/places/376801","Neapolis","-0030/0640","","","unlocated","UNVERIFIED","",""
"8146415a-afeb-4aca-a3fe-7e3267ff9ddf","Nikolaos-Sophianos-HQ-copia.jpg","Strymonicus Sin(us)","rect:x=8003,y=3063,w=448,h=384","PLACE","","","","","","","UNVERIFIED","",""
"c8e753ec-2cee-406f-bc2d-8c420de6b983","Nikolaos-Sophianos-HQ-copia.jpg","Gasorus","rect:x=7812,y=2882,w=236,h=-169","PLACE","","","","","","","UNVERIFIED","",""
"4f46fb35-85b7-4701-97f5-9200c6351791","Nikolaos-Sophianos-HQ-copia.jpg","Nesus Fl.","tbox:x=8272,y=2446,a=0.012819810472900582,l=304,h=109","PLACE","","","","","","","UNVERIFIED","",""
"21841a84-e048-4595-80e9-f0f9566ae487","Nikolaos-Sophianos-HQ-copia.jpg","Thassus","rect:x=8825,y=3038,w=263,h=222","PLACE","","","","","","","UNVERIFIED","",""
"21020622-d062-4041-bb02-1738b72df0fb","Nikolaos-Sophianos-HQ-copia.jpg","Rhodope Mons","tbox:x=8800,y=2080,a=0.035041001553539015,l=1056,h=130","PLACE","http://pleiades.stoa.org/places/501592","Rhodope M.|Rhodope Mons, Rodopi","","41.6027185","24.574486","mountain","VERIFIED","",""
"b5f2fb8b-e852-4f1b-bc23-bccf8e589cb9","Nikolaos-Sophianos-HQ-copia.jpg","Callipolis","rect:x=10856,y=3192,w=-255,h=-132","PLACE","http://pleiades.stoa.org/places/253684","Callipolis","","","","unlocated","UNVERIFIED","93",""
"402b6740-798d-4d8d-bd34-8cbc6e8ab209","Nikolaos-Sophianos-HQ-copia.jpg","Sigeu(m)","rect:x=11081,y=3645,w=-142,h=-81","PLACE","","","","","","","UNVERIFIED","13",""
"5d9e5456-ae18-4da8-b4d2-bb328e07efdf","Nikolaos-Sophianos-HQ-copia.jpg","Bisatha","rect:x=10500,y=2785,w=185,h=-169","PLACE","","","","","","","UNVERIFIED","",""
