"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"15548538-0949-4554-8755-554db0e61cc9","dillereng.txt","Cretan","char-offset:4140","PLACE","http://pleiades.stoa.org/places/589749","Creticum Mare","-0030/0300","35.75","24.75","water-open","VERIFIED","",""
"241573c3-3113-4f91-9fdd-fbfbe34cdf36","dillereng.txt","Sicilian","char-offset:4151","PLACE","http://pleiades.stoa.org/places/1282","Siculum/Ausonium Mare","","37.5","17.5","water-open","VERIFIED","",""
"0f4c9e7d-1a3c-4e18-a419-2a3fbcd8b672","dillereng.txt","Ionian","char-offset:4164","PLACE","http://pleiades.stoa.org/places/1046","Ionium Mare","-0750/0640","39.03244647555555","19.674861075555555","water-open","VERIFIED","",""
"e3695501-451b-42dc-8ed2-fcb6d5c7602e","dillereng.txt","Adriatic","char-offset:4175","PLACE","http://pleiades.stoa.org/places/1004","(H)Adriaticum/Superum Mare","-0330/-0030","42.7752864","15.885196","water-open","VERIFIED","",""
"e4c27c1f-229a-4d58-a2c6-635281eaad24","dillereng.txt","Sicilian","char-offset:4215","PLACE","http://pleiades.stoa.org/places/1282","Siculum/Ausonium Mare","","37.5","17.5","water-open","VERIFIED","",""
"5f16711c-ef4c-4fea-b802-9d6a534fe2d8","dillereng.txt","gulf of Corinth","char-offset:4249","PLACE","http://pleiades.stoa.org/places/570181","Corinthiacus Sinus","","38.175407050000004","22.395744800000003","water-open","VERIFIED","",""
"37a03f44-41d5-4601-a382-19d1390ad4ce","dillereng.txt","Halcyon sea","char-offset:4268","PLACE","","","","","","","UNVERIFIED","",""
"de8bd01c-0b6e-45e5-adee-08636741ce8f","dillereng.txt","Saronic","char-offset:4285","PLACE","http://pleiades.stoa.org/places/570654","Saronicus Sinus","-0030/0300","37.77606943333334","23.46300815833333","water-open","VERIFIED","",""
"93f06f17-c376-44bd-be1f-adbea7608be5","dillereng.txt","Sunium","char-offset:4309","PLACE","http://pleiades.stoa.org/places/580107","Athena, T.|Sounion|Sounion, Sounion|Athena, Sounion, Athena|Temple of Poseidon at Sounion|Poseidon, Sounion, Poseidon","-0550/0300","37.683423","24.0359195","sanctuary,settlement,temple-2","VERIFIED","",""
"5c4a14ec-f6b8-4e90-96d7-8f7ec8c3e9a3","dillereng.txt","Scyllaeum","char-offset:4320","PLACE","http://pleiades.stoa.org/places/452438","Scyllaeum Pr.|Scyllaeum Pr., Rocca di Scilla","","38.25615","15.7145","cape","VERIFIED","",""
