"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"fe6e2ce0-a7bd-4ef2-9557-73981ed53a38","Book 4","Scythians","char-offset:95624","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"87d6aa67-17c3-4ecd-8ff9-83bd60f77316","Book 4","Agathyrsi","char-offset:95704","PLACE","http://pleiades.stoa.org/places/226511","Agathyrsoi","-0750/-0330","47.5","27.5","people","VERIFIED","ethnic",""
"57738630-ae6b-4b64-b7da-e071d4ee142f","Book 4","Agathyrsi","char-offset:95748","PLACE","http://pleiades.stoa.org/places/226511","Agathyrsoi","-0750/-0330","47.5","27.5","people","VERIFIED","ethnic",""
"afa14737-62fb-48e0-8c59-e857eeec3633","Book 4","Persians","char-offset:95826","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"bb181cdb-d85d-43f2-ac44-ac5f05720852","Book 4","Scythians","char-offset:95843","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"4f894cc9-ffec-4c77-b6da-1de0cbde6dad","Book 4","Blackcloaks","char-offset:95881","PLACE","","","","","","","NOT_IDENTIFIABLE","ethnic",""
"af2bb8f0-d719-4535-b760-e92d9b31380b","Book 4","Man-eaters","char-offset:95897","PLACE","http://pleiades.stoa.org/places/60677","Scythae Androphagi/Casiri/Komaroi/Gamerae/Kallatiai","-0550/0640","","","unlocated,people","VERIFIED","ethnic",""
"122bccf8-9745-4757-b220-5836bacec0f2","Book 4","Neuri","char-offset:95912","PLACE","http://pleiades.stoa.org/places/588236458","Neuri","-0550/-0330","","","people","VERIFIED","ethnic",""
"d6125d81-7de5-4e21-9ff3-269c25b186fa","Book 4","Agathyrsi","char-offset:96048","PLACE","http://pleiades.stoa.org/places/226511","Agathyrsoi","-0750/-0330","47.5","27.5","people","VERIFIED","ethnic",""
"0d8f12a9-a09b-47fe-8e60-0273ee496bec","Book 4","Scythians","char-offset:96063","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"17f44ec6-fa67-46fe-97a5-3ef5478c2dac","Book 4","Persians","char-offset:96125","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"85287f2d-f342-44f6-a0da-2ac33c7ad2fc","Book 4","Neuri","char-offset:96156","PLACE","http://pleiades.stoa.org/places/588236458","Neuri","-0550/-0330","","","people","VERIFIED","ethnic",""
"51bdacf3-0c61-45da-896d-756789159ed4","Book 4","Scythia","char-offset:96167","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","",""
"6fa35111-53b3-4396-b5c5-b01cdae4510c","Book 4","Scythian","char-offset:96274","PLACE","http://pleiades.stoa.org/places/991379","Scythia","","42.5","27.5","province","VERIFIED","",""
"44a6cc81-1bf1-4579-bb45-4d26ff1ab538","Book 4","Scythian","char-offset:96627","PLACE","http://pleiades.stoa.org/places/991379","Scythia","","42.5","27.5","province","VERIFIED","",""
"74c155ca-6cde-48ea-beda-19e61d1035dd","Book 4","Persian","char-offset:96676","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"8a0099b5-5216-4117-83a4-baca7fddf928","Book 4","Scythians","char-offset:96918","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"bcb62cb5-2de0-4d2d-9419-5dd99822adff","Book 4","Scythians","char-offset:97459","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"a21516ff-f775-4202-a17b-e525a921eaad","Book 4","Scythian","char-offset:97648","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"9800ac38-8cf3-4d41-b74e-6a0766138c78","Book 4","Scythian","char-offset:97732","PLACE","http://pleiades.stoa.org/places/991379","Scythia","","42.5","27.5","province","VERIFIED","",""
"ecdb257f-7f14-420b-a4e9-df552180a018","Book 4","Scythians","char-offset:97845","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"54b81779-f988-4e93-9a14-6fcd5ea5efac","Book 4","Sauromatae","char-offset:97868","PLACE","http://pleiades.stoa.org/places/825371","Sarmatia","-0550/0640","45.5","39.5","unknown","VERIFIED","ethnic",""
"2aca0a92-9754-454c-b865-75ede469bb6a","Book 4","Ionians","char-offset:97945","PLACE","http://pleiades.stoa.org/places/550597","Ionia (region)","-0750/0640","38.258572855555556","27.36601213333333","region","VERIFIED","ethnic",""
"100a5466-4849-4339-88e5-7a008c908890","Book 4","Ister","char-offset:97982","PLACE","http://pleiades.stoa.org/places/226577","Danuvius/Istros/Hister (river)|Danuvius/Danubius/Istros/Hister, Donau","-0550/2100","45.16291","29.647293","river","VERIFIED","river",""
"d3737ca2-075c-4b76-b913-4f3c325dd60a","Book 4","Scythians","char-offset:98009","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"33f7691b-ea91-41a6-867c-9d50abafaf63","Book 4","Persians","char-offset:98092","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"f7dcffb1-e90d-4dc9-a5be-ecd0e48fba21","Book 4","Scythian","char-offset:98259","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"f8f43cc5-99a2-48c7-8b26-b983683d2d8e","Book 4","Persian","char-offset:98292","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"402bebc2-a3af-4363-8137-af64b6bdcd01","Book 4","Persian","char-offset:98320","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"075bf271-1cf5-4a97-9cfd-4149822d3eb5","Book 4","Scythians","char-offset:98430","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"ecac3e82-71ef-4f85-84bb-9c7f38198514","Book 4","Scythians","char-offset:98518","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"76ba7032-dc05-49b9-9dd3-7279c8404b5d","Book 4","Persians","char-offset:98623","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"bf903d3d-4988-4905-b340-aaa95b143a8a","Book 4","Scythians","char-offset:98649","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"bcfad719-0fac-48da-8747-e706dbb9178c","Book 4","Scythia","char-offset:98791","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","",""
"58f358c5-151d-43ec-a6ca-d8461e22b3fb","Book 4","Scythia","char-offset:98855","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","",""
"b925877c-4918-46c4-bc64-abc48c616de1","Book 4","Scythian","char-offset:98937","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
