"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"60102c0d-8629-47a7-b722-09472e0bc0a8","Strabo, 10.4.1-22.txt","Κυδωνία","char-offset:3813","PLACE","http://pleiades.stoa.org/places/589886","Kydonia|Kydonia, Khania","-0750/0640","35.517333","24.019611","settlement","VERIFIED","polis",""
"307f9831-d7e0-499d-8e4f-696527262898","Strabo, 10.4.1-22.txt","Κνωσσὸν","char-offset:3841","PLACE","http://pleiades.stoa.org/places/589872","Knosos/Col. Iulia Nobilis Cnosos|Knosos/Col. Iulia Nobilis Cnosos, Knossos","-0750/0640","35.297847","25.163106","settlement,architecturalcomplex","VERIFIED","polis",""
"54802807-b215-4737-85d0-a2daab0d17de","Strabo, 10.4.1-22.txt","Ὅμηρος","char-offset:3853","PERSON","","","","","","","","author",""
"f0ea83b3-9f92-4848-b005-772c4b13af46","Strabo, 10.4.1-22.txt","Μίνω","char-offset:3898","PERSON","","","","","","","","","king of Crete."
"120af419-3a12-4cb4-8608-f49638a8a24a","Strabo, 10.4.1-22.txt","οἱ ὕστερον","char-offset:3907","PERSON","","","","","","","","author",""
"1cf4b947-3761-4deb-9ddc-a52c2b22a3f6","Strabo, 10.4.1-22.txt","Γόρτυναν","char-offset:4047","PLACE","http://pleiades.stoa.org/places/589796","Gortyn(a)|Gortyna/Gortyn, Gortyn/Agi Deka","-0750/0640","35.0627201667","24.9469437222","urban,architecturalcomplex,theatre,church,settlement","VERIFIED","polis",""
"f218f051-ef40-474e-9981-8fb60d8d4315","Strabo, 10.4.1-22.txt","Λύττον","char-offset:4060","PLACE","http://pleiades.stoa.org/places/589918","Lyktos|Lyktos/Lyttos, Pedhiadha","-0750/0640","35.207811","25.368687","settlement","VERIFIED","polis",""
"6633bb62-6bcd-497b-9c7e-8143a467583c","Strabo, 10.4.1-22.txt","ἐν πεδίῳ","char-offset:4140","EVENT","","","","","","","","orientation|relative",""
"deb59a6f-d7f1-43a3-aa25-cff84a2654e9","Strabo, 10.4.1-22.txt","πεδίῳ","char-offset:4143","PLACE","","","","","","","NOT_IDENTIFIABLE","plain",""
"fe19d077-dc07-4654-9211-e33da45f7d71","Strabo, 10.4.1-22.txt","ἔχουσα ἡ Κνωσσὸς τὸν ἀρχαῖον τριάκοντα σταδίων","char-offset:4156","EVENT","","","","","","","","distance|absolute",""
"97ce9244-0e6b-4da0-b2a3-64ed04b05c4e","Strabo, 10.4.1-22.txt","Κνωσσὸς","char-offset:4165","PLACE","http://pleiades.stoa.org/places/589872","Knosos/Col. Iulia Nobilis Cnosos|Knosos/Col. Iulia Nobilis Cnosos, Knossos","-0750/0640","35.297847","25.163106","settlement,architecturalcomplex","VERIFIED","polis",""
"d32599a7-9dc3-4c2b-ba89-7fd7ab0b76ec","Strabo, 10.4.1-22.txt","μεταξὺ τῆς Λυκτίας καὶ τῆς Γορτυνίας","char-offset:4204","EVENT","","","","","","","","orientation|relative",""
"79baf33d-5c1a-49e7-ac8d-9960fa4ec97e","Strabo, 10.4.1-22.txt","Λυκτίας","char-offset:4215","PLACE","http://pleiades.stoa.org/places/589918","Lyktos|Lyktos/Lyttos, Pedhiadha","-0750/0640","35.207811","25.368687","settlement","VERIFIED","polis",""
