sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
306,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Cauca,Cauca,Cauca,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/236419,41.218346,-4.519114,,settlement,
307,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Segovia,Segovia,Segovia,m. p.,XXVIIII,m. p. XXVIIII,29.0,,https://pleiades.stoa.org/places/236658,40.949191,-4.119338,,settlement,
308,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Miaccum,Miacum,Miaccum,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/236543,40.401915,-3.77202,,station,
309,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Titulciam,Titulcia,Titulcia,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/236684,40.136593,-3.570531,,station,
310,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Conplutum,Conplutum,Complutum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/246352,40.4731718403,-3.38695120895,,"settlement, archaeological site",
311,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Arriaca,Arriaca,Arriaca/Arentia,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/246193,40.650874,-3.196797,,settlement,
312,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Caesada,Caesada,Caesada?,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/246274,40.90396,-3.073496,,settlement,
313,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Segontia,Segontia,Segontia,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/246639,41.069585,-2.642246,,settlement,
314,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Arcobriga,Arcobriga,Arcobriga,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/246183,41.2959278328,-2.13807695147,,settlement,
315,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Aquae Bilbitanorum,Aquae Bilbitanorum,Aquae Bilbitanorum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/246167,41.296294,-1.894044,,station,
316,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Bilbili,Bilbilis,Bilbilis (Augusta),m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/246247,41.38201,-1.603219,,settlement,
317,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Netorbriga,Nertobriga,Nertobriga,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/246518,41.500549,-1.396549,,settlement,
318,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Secontia,Segontia,Segontia,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/246640,41.63349,-1.191459,,station,
319,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,route,,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,
320,,438.2-3,23. HISPANIA.,Emerita Augusta-Caesaraugusta-2,sum-route,Alio itinere ab Emerita Caesarea Augusta m. p. CCCXLVIII sic:,,,Emerita,Emerita Augusta,Emerita Augusta,,,,,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,,
321,,438.2-3,23. HISPANIA.,Emerita Augusta-Caesaraugusta-2,sum-route,Alio itinere ab Emerita Caesarea Augusta m. p. CCCXLVIII sic:,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCXLVIII , m. p. CCCXLVIII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
322,,438.2-3,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,sum-route,Alio itinere ab Emerita Caesarea Augusta m. p. CCCXLVIII sic:,,,Emerita,Emerita Augusta,Emerita Augusta,,,,,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,,
323,,438.2-3,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,sum-route,Alio itinere ab Emerita Caesarea Augusta m. p. CCCXLVIII sic:,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCXLVIII , m. p. CCCXLVIII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
324,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,,Emerita Augusta,Emerita Augusta,,,,0.0,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,settlement,This line is repeated in the edition. Still assigning two identifiers in order not to lose data
325,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Lacipea,Lacipaea,Lacipea,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/256251,39.128752,-5.947713,,station (road or coastal),
327,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Augustobriga,Augustobriga,Augustobriga,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/256001,39.807245,-5.481787,,settlement,
328,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Toletum,Toletum,Toletum,m. p.,LV,m. p. LV,55.0,,https://pleiades.stoa.org/places/266066,39.85668,-4.024491,,settlement,
329,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Titulciam,Titulcia,Titulcia,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/236684,40.136593,-3.570531,,station,
330,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Conplutum,Conplutum,Complutum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/246352,40.4731718403,-3.38695120895,,"settlement, archaeological site",
331,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Arriaca,Arriaca,Arriaca/Arentia,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/246193,40.650874,-3.196797,,settlement,
332,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Caesada,Caesada,Caesada?,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/246274,40.90396,-3.073496,,settlement,
333,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Segontia,Segontia,Segontia,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/246639,41.069585,-2.642246,,settlement,
334,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Arcobriga,Arcobriga,Arcobriga,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/246183,41.2959278328,-2.13807695147,,settlement,
335,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Aquae Bilbitanorum,Aquae Bilbitanorum,Aquae Bilbitanorum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/246167,41.296294,-1.894044,,station,
336,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Bilbili,Bilbilis,Bilbilis (Augusta),m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/246247,41.38201,-1.603219,,settlement,
337,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Nertobriga,Nertobriga,Nertobriga,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/246518,41.500549,-1.396549,,settlement,
338,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Segontia,Segontia,Segontia,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/246640,41.63349,-1.191459,,station,
339,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,route,,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,
340,,439.5-6,23. HISPANIA.,Asturica-Caesaraugusta-1,sum-route,Item ab Asturica Caesaraugustam m. p. CCCCXCVII sic:,,,Asturica,Asturica,Asturica (Augusta),,,,,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,,
341,,439.5-6,23. HISPANIA.,Asturica-Caesaraugusta-1,sum-route,Item ab Asturica Caesaraugustam m. p. CCCCXCVII sic:,,,Caesaraugustam,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCCXCVII , m. p. CCCCXCVII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
342,,,23. HISPANIA.,Asturica-Caesaraugusta-1,route,,,,,Asturica,Asturica (Augusta),,,,0.0,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,settlement,
343,,,23. HISPANIA.,Asturica-Caesaraugusta-1,route,,,,Bedunia,Baedunia,B(a)edunia,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/236364,42.303366,-5.737469,,settlement,
344,,,23. HISPANIA.,Asturica-Caesaraugusta-1,route,,,,Briceco,Brigaecium,Brigaecium/Brigeco,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/236381,42.002779,-5.674123,,settlement,
345,,,23. HISPANIA.,Asturica-Caesaraugusta-1,route,,,,Vico Aquario,Vicus Aquarius,Vicus Aquarius,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/236713,41.723296,-5.796624,vicus,settlement,
346,,,23. HISPANIA.,Asturica-Caesaraugusta-1,route,,,,Ocelo Duri,Ocelodurum,Ocelum Duri,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/236577,41.503336,-5.746286,,settlement,
347,,439.11-12,23. HISPANIA.,?-Titulcia,sum-route,Titulciam mansionibus supra scriptis m. p. CXCIIII,,,,Carausca? Ricciacum?,Caranusca?,,,,,,https://pleiades.stoa.org/places/108857,49.406768,6.151663,,,
348,,439.11-12,23. HISPANIA.,?-Titulcia,sum-route,Titulciam mansionibus supra scriptis m. p. CXCIIII,,,Titulciam,Titulcia,Titulcia,,,,0.0,,https://pleiades.stoa.org/places/236684,40.136593,-3.570531,,station,"This part presumes the repetition of the mansions from Ocelodurum to Caesaraugusta, so there is a geographical section missing here."
349,,439.13-14,23. HISPANIA.,?-Caesaraugusta-1,sum-route,Caesaraugusta mansionibus supra scriptis m. p. CCXV.,,,,Carausca? Ricciacum?,Caranusca?,,,,,,https://pleiades.stoa.org/places/108857,49.406768,6.151663,,,
350,,439.13-14,23. HISPANIA.,?-Caesaraugusta-1,sum-route,Caesaraugusta mansionibus supra scriptis m. p. CCXV.,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,,,,0.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,
351,,439.15-16,23. HISPANIA.,Asturica-Caesaraugusta-2,sum-route,Item ab Asturica per Cantabria Caesaraugusta m. p. CCCI:,,,Asturica,Asturica,Asturica (Augusta),,,,,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,,
352,,439.15-16,23. HISPANIA.,Asturica-Caesaraugusta-2,sum-route,Item ab Asturica per Cantabria Caesaraugusta m. p. CCCI:,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCI, m. p. CCCI,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
353,,"
",23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,,Asturica,Asturica (Augusta),,,,0.0,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,settlement,
354,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Brigeco,Brigaecium,Brigaecium/Brigeco,m. p.,XL,m. p. XL,40.0,,https://pleiades.stoa.org/places/236381,42.002779,-5.674123,,settlement,
355,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Intercatia,Intercatia,Intercatia,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/236490,41.98634,-5.405021,,settlement,
356,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Tela,Tela,Tela,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/236472,41.984071,-4.73505,,station,
357,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Pintiam,Pintia,Pintia,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/236601,41.777536,-4.499698,,station (road or coastal),
358,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Rauda,Rauda,Rauda,,,,0.0,,https://pleiades.stoa.org/places/236627,41.6970985,-3.92801,,station,
359,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Cluniam,Clunia,Col. Clunia (Sulpicia),m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/246345,41.782272,-3.3680505,,settlement,
360,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Vasamam,Uxama,Uxama (Argaela),m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/246721,41.5750018,-3.0947549,,settlement,
361,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Voluce,Voluca,*Voluca,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/246751,41.699617,-2.817623,,settlement,
362,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Numantia,Numantia,Numantia,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/246523,41.8093882419969,-2.44433338523561,,settlement,
363,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Augustobriga,Augustobriga,Augustobriga,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/246208,41.8314,-1.984799,,settlement,
364,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Turiassone,Turiaso,Turiaso,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/246712,41.902823,-1.725329,,settlement,
365,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Caravi,Caravi,Caravis,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/246292,41.833113,-1.461182,,settlement,
366,,,23. HISPANIA.,Asturica-Caesaraugusta-2,route,,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,XXXVII,m. p. XXXVII,37.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,
367,,443.3,23. HISPANIA.,Turiaso-Caesaraugusta,sum-route,Item a Turassone Caesaraugustam m. p. LVI,,,Turassone,Turiaso,Turiaso,,,,,,https://pleiades.stoa.org/places/246712,41.902823,-1.725329,,,
368,,443.3,23. HISPANIA.,Turiaso-Caesaraugusta,sum-route,Item a Turassone Caesaraugustam m. p. LVI,,,Caesaraugustam,Caesaraugusta,Col. Caesaraugusta,m. p.,LVI, m. p. LVI,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
369,,,23. HISPANIA.,Turiaso-Caesaraugusta,route,,,,,Turiaso,Turiaso,,,,0.0,,https://pleiades.stoa.org/places/246712,41.902823,-1.725329,,settlement,
370,,,23. HISPANIA.,Turiaso-Caesaraugusta,route,,,,Balsione,Balsio/Belsinum,Belsinon/*Balsio,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/246235,41.900517,-1.418493,,settlement,
371,,,23. HISPANIA.,Turiaso-Caesaraugusta,route,,,,Allobone,Allobon,Allobo,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/246158,41.770383,-1.121939,,settlement,
372,,,23. HISPANIA.,Turiaso-Caesaraugusta,route,,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,
373,,444.3-4,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,sum-route,Per Lusitaniam ab Emerita Caesarea Augusta m. p. CCCCLVIII sic:,,,Emerita,Emerita Augusta,Emerita Augusta,,,,,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,,
374,,444.3-4,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,sum-route,Per Lusitaniam ab Emerita Caesarea Augusta m. p. CCCCLVIII sic:,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCCLVIII , m. p. CCCCLVIII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
375,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,,,,Emerita Augusta,Emerita Augusta,,,,0.0,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,settlement,
376,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,,,Contosolia,Contosolia,Contosolia,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/256125,38.895833,-5.734114,,station (road or coastal),
377,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,,,Mirobriga,Mirobriga,Mirobriga,m. p.,XXXVI,m. p. XXXVI,36.0,,https://pleiades.stoa.org/places/256302,38.8205579,-5.08427205,,"settlement, settlement-modern",
378,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,,,Sisalone,Sisapo,Sisapo?,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/266043,38.645912,-4.518101,,settlement,
379,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,,,Carcuvium,Carcuvium,Carcuvium?,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/265846,38.845822,-4.063616,,settlement,
380,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,ad,,Ad Turres,Ad Turres,Ad Turres,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/265782,38.640168,-3.362121,turris,station,
381,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,,,Mariana,Mariana,Mariana,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/265965,38.547361,-2.92748,,settlement,
382,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,,,Lamini,Laminium,Laminium,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/265946,38.899451,-3.053453,,settlement,
383,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,,,Alces,Alce,Alce(s),m. p.,XL,m. p. XL,40.0,,https://pleiades.stoa.org/places/265790,39.611886,-3.154963,,station (road or coastal),
384,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,,,Vico Cuminario,Cuminarius vicus,Vicus Cuminarius,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/266094,39.960387,-3.499679,vicus,settlement,
385,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,route,,,,Titulciam,Titulcia,Titulcia,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/236684,40.136593,-3.570531,,station,
386,,446.2-3,23. HISPANIA.,?-Caesaraugusta-2,sum-route,,,,,Carausca? Ricciacum?,Caranusca?,,,,,,https://pleiades.stoa.org/places/108857,49.406768,6.151663,,,
387,,446.2-3,23. HISPANIA.,?-Caesaraugusta-2,sum-route,Caesaraugusta mansionibus supra scriptis m. p. CCXV.,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCXV,m. p. CCXV,215.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,"Again, the itinerary interrupts and the other mansiones should be supplied from the previous part: Titulcia through Segontia"
388,,446.4,23. HISPANIA.,Laminium-Toletum,sum-route,Item a Liminio Toletum m. p. XCV sic:,,,Liminio,Laminium,Laminium,,,,,,https://pleiades.stoa.org/places/265946,38.899451,-3.053453,,,
389,,446.4,23. HISPANIA.,Laminium-Toletum,sum-route,Item a Liminio Toletum m. p. XCV sic:,,,Toletum,Toletum,Toletum,m. p.,XCV , m. p. XCV ,,,https://pleiades.stoa.org/places/266066,39.85668,-4.024491,,,
390,,,23. HISPANIA.,Laminium-Toletum,route,,,,,Laminium,Laminium,,,,0.0,,https://pleiades.stoa.org/places/265946,38.899451,-3.053453,,settlement,
391,,,23. HISPANIA.,Laminium-Toletum,route,,,,Murum,Murum,(Ad) Murum,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/265776,39.181617,-3.360099,,station (road or coastal),
392,,,23. HISPANIA.,Laminium-Toletum,route,,,,Consabro,Consabura,Consabura/Consabrum,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/265876,39.460299,-3.606772,,settlement,
393,,,23. HISPANIA.,Laminium-Toletum,route,,,,Toletum,Toletum,Toletum,m. p.,XLIIII,m. p. XLIIII,44.0,,https://pleiades.stoa.org/places/266066,39.85668,-4.024491,,settlement,
394,,446.8-9,23. HISPANIA.,Laminium-Caesaraugusta,sum-route,Item a Laminio alio itinere Caesarea Augusta m. p. CCXLVIIII sic:,,,Laminio,Laminium,Laminium,,,,,,https://pleiades.stoa.org/places/265946,38.899451,-3.053453,,,
395,,446.8-9,23. HISPANIA.,Laminium-Caesaraugusta,sum-route,Item a Laminio alio itinere Caesarea Augusta m. p. CCXLVIIII sic:,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCXLVIIII , m. p. CCXLVIIII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
396,,,23. HISPANIA.,Laminium-Caesaraugusta,route,,,,,Laminium,Laminium,,,,0.0,,https://pleiades.stoa.org/places/265946,38.899451,-3.053453,,settlement,
397,,,23. HISPANIA.,Laminium-Caesaraugusta,route,,,,Caput fluminis Anae,Caput fluminis Anae,Caput fluminis Anae,m. p.,VII,m. p. VII,7.0,,https://pleiades.stoa.org/places/265841,38.9679537724237,-2.76708700356332,flumen,station,
398,,,23. HISPANIA.,Laminium-Caesaraugusta,route,,,,Libisosia,Libisosa,Libisosa,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/265949,38.94902,-2.353783,,settlement,
399,,,23. HISPANIA.,Laminium-Caesaraugusta,route,,,,Parietinis,Parietinae,Parietinae,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/265999,38.962484,-2.008396,,station,
400,,,23. HISPANIA.,Laminium-Caesaraugusta,route,,,,Saltici,Saltica/Saltiga,Saltigi,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/266025,38.918645,-1.722773,,settlement,
401,,,23. HISPANIA.,Laminium-Caesaraugusta,route,,ad,,Ad Putea,Ad Putea,Ad Putea,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/265780,39.356508,-1.71902,,station,
405,,,23. HISPANIA.,Laminium-Caesaraugusta,route,,,,Agiria,Agiria,Agiria,m. p.,VI,m. p. VI,6.0,,https://omnesviae.org/#OVPlace359,40.920296,-1.30095,,,
406,,,23. HISPANIA.,Laminium-Caesaraugusta,route,,,,Carae,Carae,Carae,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/246289,41.087041,-1.314129,,station (road or coastal),
407,,,23. HISPANIA.,Laminium-Caesaraugusta,route,,,,Sermonae,Sermone,Sermonae,m. p.,XXVIIII,m. p. XXVIIII,29.0,,https://pleiades.stoa.org/places/246649,41.336955,-1.224122,,station,
408,,,23. HISPANIA.,Laminium-Caesaraugusta,route,,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,
409,,448.2-3,23. HISPANIA.,Asturica-Tarraco,sum-route,Item ab Asturica Terracone m. p. CCCCLXXXII sic:,,,Asturica,Asturica,Asturica (Augusta),,,,,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,,
410,,448.2-3,23. HISPANIA.,Asturica-Tarraco,sum-route,Item ab Asturica Terracone m. p. CCCCLXXXII sic:,,,Terracone,Tarraco,Col. Tarraco,m. p.,CCCCLXXXII , m. p. CCCCLXXXII ,,,https://pleiades.stoa.org/places/246349,41.116892,1.2583375,,,
411,,,23. HISPANIA.,Asturica-Tarraco,route,,,,,Asturica,Asturica (Augusta),,,,0.0,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,settlement,
412,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Vallata,Vallata castra,Vallata,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/236709,42.517505,-5.766403,,station,
413,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Interamnio,Interamnium,Interamnium,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/236487,42.5,-5.5,,unknown,
414,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Palantia,Palantia,Palantia,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/236590,42.47473,-5.297387,,station,
415,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Viminacio,Biminatium,Viminacium,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/236721,42.329158,-4.803655,,station (road or coastal),
416,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Lacobrigam,Lacobriga,Lacobriga,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/236501,42.338959,-4.601768,,settlement,
417,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Dessobriga,Dessobriga,Dessobriga,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/236451,42.40203,-4.28805,,station,
418,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Legisamone,Segisamo,Segisamo,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/236656,42.417842,-4.043492,,station,
419,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Deobrigula,Deobrigula,Deobrigula,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/236450,42.349723,-3.8143853333333295,,station,
420,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Tritium,Tritium,Tritium,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/236691,42.459336,-3.484908,,settlement,
421,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Virovenna,Virovesca,Virovesca,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/246748,42.550298,-3.32337,,settlement,
422,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Atiliana,Atiliana,Atiliana,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/246200,42.488454,-2.795062,,station,
423,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Barbariana,Barbariana,Barbariana,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/246225,42.446688,-2.290618,,station,
424,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Craccuris,Graccurris,Ilurcis/Grac(ch)urris,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/246435,42.178586,-1.749327,,settlement,
425,,,23. HISPANIA.,Asturica-Tarraco,route,,,,Bellisone,Balsio/Belsinum,Belsinon/*Balsio,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/246235,41.900517,-1.418493,,settlement,
