sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
32,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Condate,Condate,Condate,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/79400,53.259423,-2.517363,,settlement,
33,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Deva leg. XX Vici,Deva,Deva,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/79420,53.1914685,-2.8939425,legio,fort,
34,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Bovio,Bovium,Bovium?,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/79340,53.0850587,-2.8899959,,settlement,
35,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Medialano,Mediolanum,Mediolanum,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/79597,52.967,-2.681,,settlement,
36,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Rutunio,Rutunium,Rutunium?,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79663,52.846009,-2.645845,,station,
37,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Vrioconio,Urioconium/Viroconium,Viroconium,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/79741,52.6744876516,-2.64381830093,,"settlement, amphitheatre, amphitheater, bath, spa",
38,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Vxacona,Uxacona,Uxacona,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/79727,52.6950985,-2.4070175,,settlement,
39,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Pennocrucio,Pennocrucium,Pennocrucium,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79638,52.6939808741195,-2.1455246828496,,fort-2,
40,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Etoceto,Etocetum/Letocetum,*Letocetum,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79559,52.6563535,-1.853758,,settlement,
41,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Manduesedo,Manduessedum,Manduessedum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/79592,52.566898,-1.529255,,settlement,
42,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Venonis,Venonae,Venonis,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79732,52.49445,-1.301384,,settlement,
43,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Bannaventa,Bannaventa,Bannaventa,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/79313,52.276352,-1.085587,,settlement,
44,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Lactodoro,Lactodorum,Lactodorum,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79552,52.131483,-0.9887305,,settlement,
45,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Magiovinto,Magiovinium,Magiovinium,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/79586,51.998623,-0.716167,,settlement,
46,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Durocobrivis,Durocobrivae,Durocobrivis,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79434,51.883025,-0.528644,,settlement,
47,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Verolamio,Verolamium/Verulamium,Verulamium,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79739,51.7520276421,-0.358468171293,,settlement,
48,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Sulloniacis,Sulloniacae,Sulloniacis,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/79701,51.640552,-0.315192,,settlement,
49,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Londinio,Londinium,Londinium,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,urban,
50,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Noviomago,Noviomagus,Noviomagus,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/79623,51.444865,0.171434,,settlement,
51,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Vagniacis,Vagniaca,Vagniacis,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/79729,51.431943,0.322311,,sanctuary,
52,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Durobrovis,Durobrivae,Durobrivae,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/79433,51.3896486671913,0.502597173878513,,settlement,
54,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,,,Duroruerno,Durovernum,*Durovernum,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79439,51.279876,1.08386,,settlement,
55,,,27. ITER BRITTANIARUM.,Vallum Hadrianeum-Rutupiae,route,,ad,,Ad portum Ritupis,Rutupiae,Rutupiae,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79664,51.2935415461507,1.33232340505778,portus,fort-2,
58,,,27. ITER BRITTANIARUM.,Londinium-Portus Dubris,route,,,,,Londinium,Londinium,m. p.,LXVI,m. p. LXVI,66.0,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,urban,
59,,,27. ITER BRITTANIARUM.,Londinium-Portus Dubris,route,,,,Dubobrius,Durobrivae,Durobrivae,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/79433,51.3896486671913,0.502597173878513,,settlement,
60,,,27. ITER BRITTANIARUM.,Londinium-Portus Dubris,route,,,,Durarueno,Durovernum,*Durovernum,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/79439,51.279876,1.08386,,settlement,
