sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
43,,,6. ITER TRACIAE.,Sebasteia-Kokussos-3,route,,per compendium,,,Sebasteia,Sebasteia/Megalopolis?/Talaura?,,,,0.0,,https://pleiades.stoa.org/places/629075,39.7490195,37.016607,,settlement,
44,,,6. ITER TRACIAE.,Sebasteia-Kokussos-3,route,,,,Tonosa,Tonosa,Tonosa,m. p.,L,m. p. L,50.0,,https://pleiades.stoa.org/places/629099,39.283695,36.75576,,settlement,
45,,,6. ITER TRACIAE.,Sebasteia-Kokussos-3,route,,,,Ariarathia,Ariarathia,Ariaratheia,m. p.,L,m. p. L,50.0,,https://pleiades.stoa.org/places/628934,38.723507,36.392334,,settlement,
46,,,6. ITER TRACIAE.,Sebasteia-Kokussos-3,route,,,,Coduzalaba,Coduzalaba,Coduzalaba,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/629009,38.15395,35.786827,,settlement,
47,,,6. ITER TRACIAE.,Sebasteia-Kokussos-3,route,,,,Comana,Komana,Comana,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/629028,38.1898205,37.086546,,settlement,
48,,,6. ITER TRACIAE.,Sebasteia-Kokussos-3,route,,,,Ptandari,Tanadaris,Tanadaris,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/629091,38.422166,36.913591,,settlement,
49,,,6. ITER TRACIAE.,Sebasteia-Kokussos-3,route,,,,Cocuso,Kokussos,Kokousos,m. p.,XXXVIII,m. p. XXXVIII,38.0,,https://pleiades.stoa.org/places/629013,38.031581,36.4983445,,settlement,
52,,,6. ITER TRACIAE.,Arabissos-Satala,route,,per compendium,,,Arabissos/Tripotamos,Arabissos/Tripotamos,,,,0.0,,https://pleiades.stoa.org/places/628925,38.246013,36.911673,,settlement,
53,,,6. ITER TRACIAE.,Arabissos-Satala,route,,,,Tonosa,Tonosa,Tonosa,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/629099,39.283695,36.75576,,settlement,
54,,,6. ITER TRACIAE.,Arabissos-Satala,route,,,,Zoana,Zoana,Zoana,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/629108,39.408267,37.091813,,settlement,
55,,,6. ITER TRACIAE.,Arabissos-Satala,route,,,,Gundusa,Godasa,Gundusa,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/628984,39.571371,37.308303,,settlement,
