sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
14,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Pella,Pella,Pella/Diokletianoupolis,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/491687,40.7543596457273,22.5182247655476,,settlement,There are two Pellas that could fit the description but this is the historical one
15,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Thessalonice,Thessalonica,Thessalonica,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/491741,40.628342,22.952885,,settlement,
16,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Mellissurgin,Melissurgis,Mellissurgin,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/491661,40.612681,23.3457935,,station,
17,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Apollonia,Apollonia Mygdonia,Apollonia,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/491526,40.623703,23.469685,,settlement,
18,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Amphipoli,Amphipolis,Amphipolis,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/501347,40.8258114808,23.8415794323,,"wall (of a city), city wall, settlement, fort",
19,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Philippis,Philippi,Krenides/Philippi/Col. Augusta Iulia Philippensis,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/501482,41.0126513396,24.2846372868,,"settlement, archaeological site",
20,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Neapoli,Neapolis,Neapolis (Kavalla),m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/501523,40.934324,24.414039,,"settlement, port",
21,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Acontisma,Akontisma,Akontisma,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/501341,40.968007,24.538414,,station (road or coastal),
22,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Topiro,Topeiros,Topeiros,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/501645,41.079556,24.773105,,settlement,
24,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Porsulis,Porsulae,*Porsulae/Maximianopolis,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/501574,41.1284897725,25.3253931414,,settlement,
28,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Traianopoli,Traianopolis,Traianoupolis,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/501649,40.858827,26.0572495,,settlement,
29,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Dimis,Dyme/Dymai,*Dymae,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/501407,40.939631,26.271198,,station (road or coastal),
30,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Zervis,Zervae,Zervae/Zirinae,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/501663,41.160844,26.311937,,station (road or coastal),
31,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Plotinopolim,Plotinopolis,Plotino(u)polis,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/501572,41.358625,26.499702,,settlement,
32,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Hadrianopolim,Hadrianopolis,Hadrianopolis,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/638977,37.121577,29.853632,,settlement,
33,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Ostidizo,Ostudizus,Ostudizo,m. p.,XVIIII,m. p. XVIIII,19.0,,,41.5499183719183,26.8216603828185,,unknown,"Coordinates from Örberg, coming from Löhberg’s Index. Absent in Pleiades as far as I can see."
34,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Burdidizo,Burtudizum,Burtudizon,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/511195,41.427933,27.092423,,settlement,
35,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Bergule,Bergulae,Berg(o)ule/Arkadioupolis,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/511185,41.4017405,27.352699,,settlement,
36,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Drusiparo,Drusipara,Dr(o)usipara,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/511241,41.300089,27.543955,,settlement,
37,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Thirallo,Tzurullum,Izirallo/Tzirallo/Thirallo,m. p.,XVI,m. p. XVI,16.0,,,41.1666897906,27.7953932947,,unknown,"Coordinates from Örberg, coming from Löhberg’s Index. Absent in Pleiades as far as I can see."
38,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Perintho Erac.,Perinthus/Heraclea,Perinthus/Heraclea,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/511357,40.971013,27.952973,,settlement,
39,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Cenofrurio,Cenopurium,,m. p.,XVIII,m. p. XVIII,18.0,,,41.2322499,28.1955952,,unknown,"Coordinates from Örberg, coming from Löhberg’s Index. Absent in Pleiades as far as I can see."
40,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Melantrada,Melantias,Melantias,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/511315,41.028946,28.764683,,station (road or coastal),
41,,,17. Iter quod ducit a Durrachio PER MACEDONIAM  ET TRACHIAM Bizantium usque:,Dyrrhachium-Byzantium,route,,,,Bizantio,Byzantium,Byzantium,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/520985,41.005902,28.9738815,,settlement,
