sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
297,,380.1,21. DE ITALIA IN GALLIAS:,Samarobriva-Augusta Suessonum,sum-route,A Samarobrivas Suessonas usque m. p. LXXXVIIII:,,,Suessonas,Augusta Suessonum,Augusta Suessionum,m. p.,LXXXVIIII, m. p. LXXXVIIII,,,https://pleiades.stoa.org/places/108772,49.380839,3.3258515,,,
304,,380.7-8,21. DE ITALIA IN GALLIAS:,Bagacum-Durocortorum,sum-route,Item a Bagaco Nerviorum Durocortoro Remorum usque m. p. LIII:,,,Bagaco Nerviorum,Bagacum,Bagacum,,,,,,https://pleiades.stoa.org/places/108788,50.2977855,3.792415,,,
305,,380.7-8,21. DE ITALIA IN GALLIAS:,Bagacum-Durocortorum,sum-route,Item a Bagaco Nerviorum Durocortoro Remorum usque m. p. LIII:,,,Durocortoro Remorum,Durocortorum,Durocortorum,m. p.,LIII, m. p. LIII,,,https://pleiades.stoa.org/places/108945,49.2539525,4.0332025,,,
313,,381.7,21. DE ITALIA IN GALLIAS:,Caracotinum-Augustobona,sum-route,Item a Caracotino Augustobonam usque m. p. CLIII:,,,Caracotino,Caracotinum,Caracoticum,,,,,,https://pleiades.stoa.org/places/69484,49.507074,0.199338,,,
314,,381.7,21. DE ITALIA IN GALLIAS:,Caracotinum-Augustobona,sum-route,Item a Caracotino Augustobonam usque m. p. CLIII:,,,Augustobonam,Augustobona,Augustobona,m. p.,CLIII, m. p. CLIII,,,https://pleiades.stoa.org/places/108775,48.297473,4.074806,,,
327,,384.1-2,21. DE ITALIA IN GALLIAS:,Ratomagus-Lutetia Parisiorum,sum-route,Item a Ratomago Luticiam usque m. p. LXXVII:,,,Ratomago,Rotomagus,Rotomagus,,,,,,https://pleiades.stoa.org/places/109287,49.440841,1.096451,,,
328,,384.1-2,21. DE ITALIA IN GALLIAS:,Ratomagus-Lutetia Parisiorum,sum-route,Item a Ratomago Luticiam usque m. p. LXXVII:,,,Luticiam,Lutetia Parisiorum,Lutetia,m. p.,LXXVII, m. p. LXXVII,,,https://pleiades.stoa.org/places/109126,48.8544055,2.346168,,,
335,,384.8-9,21. DE ITALIA IN GALLIAS:,Caesaromagus-Lutetia Parisiorum,sum-route,Item a Caesaromago Luticiam usque m. p. XLVI:,,,Caesaromago,Caesaromagus,Caesaromagus,,,,,,https://pleiades.stoa.org/places/108844,49.4304035,2.081041,,,
336,,384.8-9,21. DE ITALIA IN GALLIAS:,Caesaromagus-Lutetia Parisiorum,sum-route,Item a Caesaromago Luticiam usque m. p. XLVI:,,,Luticiam,Lutetia Parisiorum,Lutetia,m. p.,XLVI, m. p. XLVI,,,https://pleiades.stoa.org/places/109126,48.8544055,2.346168,,,
343,,385.1,21. DE ITALIA IN GALLIAS:,Iuliobona-Durocasses,sum-route,Item a Iuliobona Durocasis m. p. LXXVIII:,,,Iuliobona,Iuliobona,Iuliobona,,,,,,https://pleiades.stoa.org/places/109069,49.5196055,0.53567465,,,
344,,385.1,21. DE ITALIA IN GALLIAS:,Iuliobona-Durocasses,sum-route,Item a Iuliobona Durocasis m. p. LXXVIII:,,,Durocasis,Durocasses,Durocasses,m. p.,LXXVIII, m. p. LXXVIII,,,https://pleiades.stoa.org/places/108943,48.737951,1.361087,,,
350,,385.6-7,21. DE ITALIA IN GALLIAS:,Andemantunnum-Tullum,sum-route,Item ab Andemantunno Tullo Leucorum usque m. p. XLIII:,,,Andemantunno,Andemantunnum,Andematunnum,,,,,,https://pleiades.stoa.org/places/177441,47.864221,5.335214,,,
351,,385.6-7,21. DE ITALIA IN GALLIAS:,Andemantunnum-Tullum,sum-route,Item ab Andemantunno Tullo Leucorum usque m. p. XLIII:,,,Tullo Leucorum,Tullum,Tullum,m. p.,XLIII, m. p. XLIII,,,https://pleiades.stoa.org/places/109396,48.679364,5.8947805,,,
356,,386.1,21. DE ITALIA IN GALLIAS:,Antemantunnum-Cambate,sum-route,Item ab Antemantunno Cambatem m. p. CII:,,,Andemantunno,Andemantunnum,Andematunnum,,,,,,https://pleiades.stoa.org/places/177441,47.864221,5.335214,,,
357,,386.1,21. DE ITALIA IN GALLIAS:,Antemantunnum-Cambate,sum-route,Item ab Antemantunno Cambatem m. p. CII:,,,Cambatem,Cambate,Cambete,m. p.,CII, m. p. CII,,,https://pleiades.stoa.org/places/177486,47.690543,7.503772,,,
363,,386.6,21. DE ITALIA IN GALLIAS:,Alauna-Condate,sum-route,Item ab Alauna Condate m. p. LXXVII:,,,Alauna,Alauna,Alauna,,,,,,https://pleiades.stoa.org/places/69463,49.507826,-1.46282,,,
364,,386.6,21. DE ITALIA IN GALLIAS:,Alauna-Condate,sum-route,Item ab Alauna Condate m. p. LXXVII:,,,Condate,Condate,Condate,m. p.,LXXVII, m. p. LXXVII,,,https://pleiades.stoa.org/places/138306,47.440796,2.937154,,,
