sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
31,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,,Mediolanum,Mediolan(i)um,,,,0.0,,https://pleiades.stoa.org/places/383706,45.463746,9.18806,,settlement,
32,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Novaria,Novaria,Novaria,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/383717,45.445082,8.618661,,settlement,
33,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Vercellas,Vercellae,Vercellae,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/383815,45.321094,8.426374,,settlement,
34,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Eporedia,Eporedia,Eporedia,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/383642,45.466604,7.875942,,settlement,
35,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Vitricium,Vitricium,Vitricium,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/383824,45.668586,7.690596,,station,
36,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Augusta Praetoria,Augusta Praetoria,Augusta Praetoria,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/383579,45.737444,7.3161705,,settlement,
37,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Arebrigium,Arebrigium,Arebrigium,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/167654,45.764042,6.984632,,settlement,
38,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Bergintrum,Bergintrum,Bergintrum,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/167675,45.615918,6.766804,,settlement,
39,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Darantasia,Darantasia,Darantasia,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/167736,45.484001,6.532142,,settlement,
40,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,ad,,Obilunnum,Obilunnum,Obilonna,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/167858,45.625812,6.448689,,station,
