sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
1,,333.2-3,19. DE TRACHIA IN ASIAM:,Traianopolis-Callipolis,sum-route,A Traianopoli Callipoli ad traiectum  Asiae m. p. CXXVIIII:,,,Traianopoli,Traianopolis,Traianoupolis,,,,,,https://pleiades.stoa.org/places/501649,40.858827,26.0572495,,,
2,,333.2-3,19. DE TRACHIA IN ASIAM:,Traianopolis-Callipolis,sum-route,A Traianopoli Callipoli ad traiectum  Asiae m. p. CXXVIIII:,,,Callipoli,Callipolis,Callipoli,m. p.,CXXVIIII, m. p. CXXVIIII,,,https://omnesviae.org/#TPPlace1985,40.410355,26.68412,,,
9,,333.9-10,19. DE TRACHIA IN ASIAM:,Callipolis-Lampsacus,sum-route,A Callipoli traiectum IN ASIA Lamsacum usque stadia LX.,,,Callipoli,Callipolis,Callipoli,,,,,,https://omnesviae.org/#TPPlace1985,40.410355,26.68412,,,
10,,333.9-10,19. DE TRACHIA IN ASIAM:,Callipolis-Lampsacus,sum-route,A Callipoli traiectum IN ASIA Lamsacum usque stadia LX.,,,Lamsacum,Lampsacus,Pityoussa/Lampsacus,stadia,LX,stadia LX.,,,https://pleiades.stoa.org/places/501570,40.346685,26.699162,,,
25,,337.3-4,19. DE TRACHIA IN ASIAM:,Salona-Dyrrhachium,sum-route,Item DE DALMATIA IN MACEDONIAM id est a Salonis Durrachium m. p. CCCIII sic:,,,Salonis,Salona,Salona,,,,,,https://pleiades.stoa.org/places/197488,43.539561,16.483426,,,
26,,337.3-4,19. DE TRACHIA IN ASIAM:,Salona-Dyrrhachium,sum-route,Item DE DALMATIA IN MACEDONIAM id est a Salonis Durrachium m. p. CCCIII sic:,,,Durrachium,Dyrrhachium, Dyrr(h)achium/Epidamnos,m. p.,CCCIII , m. p. CCCIII ,,,https://pleiades.stoa.org/places/481818,41.3163425,19.447355,,,
