sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
173,,124.2,5. ITALIAE.,Aquileia-Sirmium,sum-route,Inde Sirmium m. p. CCCCI,,,Sirmium,Sirmium,Sirmium,m. p.,CCCCI, m. p. CCCCI,,,https://pleiades.stoa.org/places/207447,44.966447,19.610106,,,
174,,124.3,5. ITALIAE.,Sirmium-Nicomedia,sum-route,,,,,Sirmium,Sirmium,,,,,,https://pleiades.stoa.org/places/207447,44.966447,19.610106,,,
175,,124.3,5. ITALIAE.,Sirmium-Nicomedia,sum-route,inde Nicomedia m. p. DCCLXXXII,,,Nicomedia,Nicomedia,Nicomedia,m. p.,DCCLXXXII, m. p. DCCLXXXII,,,https://pleiades.stoa.org/places/511337,40.7651905,29.919887,,,
176,,124.4,5. ITALIAE.,Nicomedia-Antiochia,sum-route,,,,,Nicomedia,Nicomedia,,,,,,https://pleiades.stoa.org/places/511337,40.7651905,29.919887,,,
177,,124.4,5. ITALIAE.,Nicomedia-Antiochia,sum-route,Inde Antiochia m. p. DCCLV,,,Antiochia,Antiochia,Gerasa/Antiochia ad Chrysorhoam,m. p.,DCCLV, m. p. DCCLV,,,https://pleiades.stoa.org/places/678158,32.2800898764378,35.8910921281886,,,
178,,124.5,5. ITALIAE.,Antiochia-Alexandria,sum-route,,,,,Antiochia,Gerasa/Antiochia ad Chrysorhoam,,,,,,https://pleiades.stoa.org/places/678158,32.2800898764378,35.8910921281886,,,
179,,124.5,5. ITALIAE.,Antiochia-Alexandria,sum-route,Inde Alexandria m. p. DCCCII,,,Alexandria,Alexandria,Alexandria,m. p.,DCCCII, m. p. DCCCII,,,https://pleiades.stoa.org/places/727070,31.201435,29.909773,,,
180,,124.6-7,5. ITALIAE.,Alexandria-Hierasycaminos,sum-route,,,,,Alexandria,Alexandria,,,,,,https://pleiades.stoa.org/places/727070,31.201435,29.909773,,,
181,,124.6-7,5. ITALIAE.,Alexandria-Hierasycaminos,sum-route,inde in Aegypto Hiera Sicaminos usque m. p. DCCLXIII:,,,Hiera Sicaminos,Hierasykaminos,Hierasykaminos,m. p.,DCCLXIII, m. p. DCCLXIII,,,https://pleiades.stoa.org/places/795815,23.0613075,32.7032325,,,
393,,162.5,5. ITALIAE.,Pelusium-Memphis,sum-route,Item a Pelusio Memphi m. p. CXXIII:,,,Pelusio,Pelusium,Pelusium,,,,,,https://pleiades.stoa.org/places/727192,31.0427587,32.5473404,,,
394,,162.5,5. ITALIAE.,Pelusium-Memphis,sum-route,Item a Pelusio Memphi m. p. CXXIII:,,,Memphi,Memphis,Memphis,m. p.,CXXIII, m. p. CXXIII,,,https://pleiades.stoa.org/places/736963,29.849491,31.255061,,,
439,,170.5,5. ITALIAE.,Serapium-Pelusium,sum-route,Item a Serapiu Pelusio m. p. LX sic:,,,Serapiu,Serapium,Serapieion,,,,,,https://pleiades.stoa.org/places/727228,30.4677,32.326,,,
440,,170.5,5. ITALIAE.,Serapium-Pelusium,sum-route,Item a Serapiu Pelusio m. p. LX sic:,,,Pelusio,Pelusium,Pelusium,m. p.,LX , m. p. LX ,,,https://pleiades.stoa.org/places/727192,31.0427587,32.5473404,,,
446,,171.5,5. ITALIAE.,Koptos-Berenike,sum-route,Item a Copton Beronicen usque m. p. CCLVIII sic:,,,Copton,Koptos,Coptos,,,,,,https://pleiades.stoa.org/places/786010,25.9963989666667,32.8159103666667,,,
447,,171.5,5. ITALIAE.,Koptos-Berenike,sum-route,Item a Copton Beronicen usque m. p. CCLVIII sic:,,,Beronicen,Berenice/Berenike,Berenice/Berenike,m. p.,CCLVIII , m. p. CCLVIII ,,,https://pleiades.stoa.org/places/785986,23.91062525,35.47481885,,,
