UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,Authority Link,First-level tag,Second-level tag,Typology,Visited or referenced,Other,COMMENTS,GROUP_ID,GROUP_ORDER
d82d10d1-0dbc-4633-93fb-69b404075415,anabasis_book3_english.txt,Greeks,char-offset:55850,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
e3b98933-0af0-41ad-b27a-12c131943b5e,anabasis_book3_english.txt,Tissaphernes,char-offset:56031,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Tissaphernes.|person,https://en.wikipedia.org/wiki/Tissaphernes,person,,,,,,,
882f02d0-1772-4225-ac97-63a4327c6a30,anabasis_book3_english.txt,Greeks,char-offset:56110,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
3a0e337e-f1e8-4c2d-9c4e-1aad69d8eab8,anabasis_book3_english.txt,Cheirisophus,char-offset:56289,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Cheirisophus_(general).|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
94ac89f0-3e4c-407f-b911-33fd8ade93b4,anabasis_book3_english.txt,Xenophon,char-offset:56386,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Xenophon.|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
4968ff3a-b3de-4db4-a16a-252ee11898fb,anabasis_book3_english.txt,Greeks,char-offset:56477,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
e1c6448a-2b27-43e2-a45a-536597216ad8,anabasis_book3_english.txt,Greece,char-offset:56542,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Ancient_Greece.|collective|ethnic|region,https://en.wikipedia.org/wiki/Ancient_Greece,collective,ethnic,region,,,"The Greek uses “ἄνδρες Ἕλληνες” so the translation “Men of Greece” doesn’t as clearly capture that it’s an adjective ethnic identifier in the original text. Given that “Greek men” is just as reasonable a translation, I annotated it as collective.ethnic",,
a593d68d-25a1-4134-b27f-121d0322f50c,anabasis_book3_english.txt,Cheirisophus,char-offset:56904,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Cheirisophus_(general).|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
c312073e-70b6-4885-afd4-47795adf9c7c,anabasis_book3_english.txt,Cheirisophus,char-offset:57082,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Cheirisophus_(general).|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
08e7ccf3-1853-4760-996a-6d5dbacc7560,anabasis_book3_english.txt,Rhodian,char-offset:57559,PLACE,http://pleiades.stoa.org/places/590031,"Kamiros|Apollo Erethimios, T.|Ialysos|Ialysus/Ialysos, Trianda, Ialysos|Lindos|Lindos/Lindus, Lindos|Apollo Erethimios, Apollo Erethimios|Rhodos (island)|Rhodos Ins., Rhodos|Rhodos|Rhodos, Rhodos|Kamiros/Camirus, Kamiros, Kalavarda",-1200/2100,36.41451,28.15629,"island,settlement,temple-2,stadion",VERIFIED,https://en.wikipedia.org/wiki/Rhodes.|collective|ethnic,https://en.wikipedia.org/wiki/Rhodes,collective,ethnic,,,,,,
171a5c2e-e044-47b2-b602-95e9f962f596,anabasis_book3_english.txt,Greeks,char-offset:59123,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
806735b9-f129-4d79-8815-b9f313f50483,anabasis_book3_english.txt,Babylon,char-offset:59548,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,https://en.wikipedia.org/wiki/Babylon.|location|referenced,https://en.wikipedia.org/wiki/Babylon,location,,,referenced,,,,
7782ca87-fe7a-44ed-b547-0605a41b1198,anabasis_book3_english.txt,Media,char-offset:59560,PLACE,http://pleiades.stoa.org/places/903080,Media/Mad(aya),-0750/0640,34.5,46.5,region,VERIFIED,Media|location|region,https://en.wikipedia.org/wiki/Media_(region),location,,region,,,,,
cb038bbe-3cba-43e5-acf7-70827ca40627,anabasis_book3_english.txt,Susa,char-offset:59657,PLACE,http://pleiades.stoa.org/places/912936,"Susa/Seleucia ad Eulaeum|Shushan/Shusha/Susa/Seleucia ad Eulaeum/Shush-i er-Kar, Shush",-6200/2000,32.19202,48.24854,settlement,VERIFIED,Susa|location|referenced,https://en.wikipedia.org/wiki/Susa,location,,,referenced,,,,
d7439b0e-c88b-4e34-b97e-7c7de4db38bc,anabasis_book3_english.txt,Ecbatana,char-offset:59666,PLACE,http://pleiades.stoa.org/places/903021,"Ecbatana/Hagmatana/Achmeta/Epiphaneia/Ahmadan|Ekbatana/Hagmatana/Achmeta/Epiphaneia/Ahmadan, Hamadan",-1200/2000,34.80523,48.51696,settlement,VERIFIED,Ecbatana|location|referenced,https://en.wikipedia.org/wiki/Ecbatana,location,,,referenced,,,,
4bc81aee-608b-4621-86e7-2e2d682b8197,anabasis_book3_english.txt,Lydia,char-offset:59772,PLACE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,-0750/0640,38.62477125,27.9632845,region,VERIFIED,https://en.wikipedia.org/wiki/Lydia_(satrapy).|location|region,https://en.wikipedia.org/wiki/Lydia_(satrapy),location,,region,,,,,
4048a285-2bf5-487e-a5eb-948dc4556ea2,anabasis_book3_english.txt,Ionia,char-offset:59782,PLACE,http://pleiades.stoa.org/places/550597,Ionia (region),-0750/0640,38.25857286,27.36601213,region,VERIFIED,Ionia|location|region,https://en.wikipedia.org/wiki/Ionia,location,,region,,,,,
f6d9c2ca-d049-464d-8f5a-1e629372caaa,anabasis_book3_english.txt,Carduchians,char-offset:59867,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,Carduchii|collective|ethnic,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
396d5baa-8a58-4b98-843c-fd00912ac165,anabasis_book3_english.txt,Carduchians,char-offset:59889,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,Carduchii|collective|ethnic,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
ff4e721a-5a61-4c0a-af88-e756c3abacdb,anabasis_book3_english.txt,Carduchians,char-offset:60298,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,Carduchii|collective|ethnic,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
38257f2a-734b-46ac-8def-a6dace37b9c3,anabasis_book3_english.txt,Carduchians,char-offset:60326,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,Carduchii|collective|ethnic,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
7edfcd60-93ad-47c2-aac7-66dbe1cbb4cc,anabasis_book3_english.txt,Carduchians,char-offset:60700,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,Carduchii|collective|ethnic,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
fb488ce1-8d54-40c7-a46a-bddfe9a75b07,anabasis_book3_english.txt,Armenia,char-offset:60795,PLACE,http://pleiades.stoa.org/places/874350,Armenia,-0550/0640,39.5,40.5,region,VERIFIED,Armenia|location|region,https://en.wikipedia.org/wiki/Satrapy_of_Armenia,location,,region,,,,,
6fdae293-ae90-4712-bab4-d8d88ab4ac70,anabasis_book3_english.txt,Orontas,char-offset:60847,PERSON,,,,,,,,Orontas|person,https://en.wikipedia.org/wiki/Orontes_I,person,,,,,,,
