UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,Authority Link,First-level tag,Second-level tag,Typology,Visited or referenced,Other,COMMENTS,GROUP_ID,GROUP_ORDER
a2bbbb75-fd50-4f6b-be48-4963682bce4f,anabasis-book2.txt,Ariaeus,char-offset:933,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Ariaeus.|person,https://en.wikipedia.org/wiki/Ariaeus,person,,,,,,,
43a6d3b1-241b-44f7-9859-d3b8cd3f60dc,anabasis-book2.txt,Greeks,char-offset:1149,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
22d2db4a-eb79-4ab8-a1b4-203c1a0ae8ad,anabasis-book2.txt,Ariaeus,char-offset:1228,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Ariaeus.|person,https://en.wikipedia.org/wiki/Ariaeus,person,,,,,,,
5af96579-2ed7-4607-ace3-ce4b3f75f416,anabasis-book2.txt,Ionia,char-offset:1286,PLACE,http://pleiades.stoa.org/places/550597,Ionia (region),-0750/0640,38.25857286,27.36601213,region,VERIFIED,https://en.wikipedia.org/wiki/Ionia.|location|region,https://en.wikipedia.org/wiki/Ionia,location,,region,,,,,
1a92f904-eed1-474f-b4b1-30350d422870,anabasis-book2.txt,Greeks,char-offset:1375,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
b374922f-1ea2-4da3-ad67-fa5cccfcf07b,anabasis-book2.txt,Clearchus,char-offset:1430,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
822b768c-cd08-4360-9f60-20026f39228e,anabasis-book2.txt,Cyrus,char-offset:1474,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Cyrus_the_Younger.|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
f660ac99-89b5-41f6-9606-2f7220204b7e,anabasis-book2.txt,Ariaeus,char-offset:1533,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Ariaeus.|person,https://en.wikipedia.org/wiki/Ariaeus,person,,,,,,,
64bfece7-f5a1-4e0c-a14a-4480609ee6db,anabasis-book2.txt,Ariaeus,char-offset:1732,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Ariaeus.|person,https://en.wikipedia.org/wiki/Ariaeus,person,,,,,,,
58e1722b-dee7-487b-acfe-ee60ac9ee5ef,anabasis-book2.txt,Cheirisophus the Laconian,char-offset:1948,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Cheirisophus_(general).|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
e17a706c-fe08-4f08-b8b6-01baa28b4e7e,anabasis-book2.txt,the Laconian,char-offset:1961,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042,22.46082645,region,VERIFIED,Laconia|person|ethnic|region,https://en.wikipedia.org/wiki/Laconia,person,ethnic,region,,,,,
7b9e881d-9875-4b55-b1f7-26c162ea2835,anabasis-book2.txt,Menon the Thessalian,char-offset:1978,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Meno_(general).|person,https://en.wikipedia.org/wiki/Meno_(general),person,,,,,,,
54759333-708b-426e-8c18-f14918d217d8,anabasis-book2.txt,the Thessalian,char-offset:1984,PLACE,http://pleiades.stoa.org/places/1332,Thessalia,,39.6,22.2,region,VERIFIED,Thessaly|person|ethnic|region,https://en.wikipedia.org/wiki/Thessaly,person,ethnic,region,,,,,
c8d5e416-6a87-4686-bc2e-928271e6a487,anabasis-book2.txt,Menon,char-offset:2013,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Meno_(general).|person,https://en.wikipedia.org/wiki/Meno_(general),person,,,,,,,
da4183ea-b6f1-4a94-9ee3-df167d1e839f,anabasis-book2.txt,Ariaeus,char-offset:2082,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Ariaeus.|person,https://en.wikipedia.org/wiki/Ariaeus,person,,,,,,,
1d38fd06-2ab5-4b24-8c43-fe5ba81ee995,anabasis-book2.txt,Clearchus,char-offset:2123,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
d569f939-e2e8-4a02-99c8-a7e796427035,anabasis-book2.txt,Greeks,char-offset:2457,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
e73109d2-5a6d-4eee-8d73-098ffd56557d,anabasis-book2.txt,Egyptian,char-offset:2567,PLACE,http://pleiades.stoa.org/places/981503,Ancient Egypt (region),-1000/0640,19.21140877,30.56732963,region,VERIFIED,https://en.wikipedia.org/wiki/Egyptians.|collective|ethnic|region,https://en.wikipedia.org/wiki/Egyptians,collective,ethnic,region,,,,,
3a7d6f95-84d7-4d6e-a2f1-89736d16054a,anabasis-book2.txt,Tissaphernes,char-offset:2869,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Tissaphernes.|person,https://en.wikipedia.org/wiki/Tissaphernes,person,,,,,,,
a4057f94-1f52-498f-b21b-4df8d8b26fd3,anabasis-book2.txt,Greek,char-offset:2920,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|person|ethnic|region,https://en.wikipedia.org/wiki/Greeks,person,ethnic,region,,,,,
488839fc-a256-49fc-822c-77c0557126d3,anabasis-book2.txt,Phalinus,char-offset:2932,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
e11150ef-23da-4151-89f1-bd97172a5601,anabasis-book2.txt,Tissaphernes,char-offset:2971,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Tissaphernes.|person,https://en.wikipedia.org/wiki/Tissaphernes,person,,,,,,,
3c2d21a8-c5f9-4809-ac21-1544a70534c0,anabasis-book2.txt,Phalinus,char-offset:3024,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
52617ba9-9e1b-4ea1-afcf-39ea999b6913,anabasis-book2.txt,Greeks,char-offset:3171,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
bd7f13a1-936b-46f5-afe8-851576d0ea2a,anabasis-book2.txt,Cyrus,char-offset:3251,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Cyrus_the_Younger.|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
2ef187cd-40d2-434e-8bc9-c3b5bdd98695,anabasis-book2.txt,Greeks,char-offset:3271,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
d2fa947d-270e-4b21-9b05-70e88a47ff9c,anabasis-book2.txt,Greeks,char-offset:3442,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
19ba42d0-ba97-49ff-83d5-6a2520586f62,anabasis-book2.txt,Clearchus,char-offset:3490,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
7b4f9b33-dff7-439d-ab1f-d22734af3b96,anabasis-book2.txt,Clearchus,char-offset:3847,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
3f351dae-2db5-406a-beaf-7c3789262a56,anabasis-book2.txt,Cleanor the Arcadian,char-offset:3911,PERSON,,,,,,,,cleanorthearcadian|person,cleanorthearcadian,person,,,,,,,
26a29a10-9cd5-4f86-9713-50d20a655c09,anabasis-book2.txt,the Arcadian,char-offset:3919,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,Arcadia|person|ethnic|region,https://en.wikipedia.org/wiki/Arcadia_(region),person,ethnic,region,,,,,
037c0d78-f2df-4573-aeea-9dd0f76d4333,anabasis-book2.txt,Proxenus the Theban,char-offset:4035,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Proxenus_of_Boeotia.|person,https://en.wikipedia.org/wiki/Proxenus_of_Boeotia,person,,,,,,,
8a27d719-2405-4348-a67f-ea4b5f0c44cd,anabasis-book2.txt,the Theban,char-offset:4044,PLACE,http://pleiades.stoa.org/places/541138,"Thebai/Thebae|Kabeirion|Kabeirion, Kabeirion|Thebai, Thiva",-0750/2100,38.318092,23.255096,"sanctuary,settlement",VERIFIED,Thebes|person|ethnic|referenced,"https://en.wikipedia.org/wiki/Thebes,_Greece. ",person,ethnic,,referenced,,,,
b49b936a-b1fd-4109-b82c-7defb4a7cbd2,anabasis-book2.txt,Phalinus,char-offset:4075,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
e67f0d96-7fab-48b5-b211-5108504b4faa,anabasis-book2.txt,Phalinus,char-offset:4482,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
6c6bbcf3-919c-4bad-a3c8-18f2e7d7fbf2,anabasis-book2.txt,Cyrus,char-offset:4555,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Cyrus_the_Younger.|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
14e1fb41-2998-4845-9820-af1e4bfd36c3,anabasis-book2.txt,"Theopompus, an Athenian",char-offset:4894,PERSON,,,,,,,,theopompus|person,theopompus,person,,,,,,,
d3d3cbf6-d26b-4e99-96b2-534b62b2b71d,anabasis-book2.txt,Athenian,char-offset:4909,PLACE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",-0750/2100,37.971687,23.726464,settlement,VERIFIED,Athens|person|ethnic|referenced,https://en.wikipedia.org/wiki/Athens,person,ethnic,,referenced,,,,
dc0f1737-c6d3-4834-accc-7215c075d65c,anabasis-book2.txt,Phalinus,char-offset:4929,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
6d04239e-cd36-48c5-9709-277f16556b77,anabasis-book2.txt,Phalinus,char-offset:5375,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
139301fe-c2b0-4ecb-8b7f-f1a4d1fb69b9,anabasis-book2.txt,Cyrus,char-offset:5726,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Cyrus_the_Younger.|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
b53acc5f-0fbf-4fb9-be76-fff4b1b4260b,anabasis-book2.txt,Egypt,char-offset:5903,PLACE,http://pleiades.stoa.org/places/981503,Ancient Egypt (region),-1000/0640,19.21140877,30.56732963,region,VERIFIED,https://en.wikipedia.org/wiki/Ancient_Egypt.|location|region,https://en.wikipedia.org/wiki/Ancient_Egypt,location,,region,,,,,
345217c2-2523-41e1-8bb8-f42693467113,anabasis-book2.txt,Clearchus,char-offset:5987,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
a9e92d89-de87-4eb3-9ae3-d184d1fc2479,anabasis-book2.txt,Phalinus,char-offset:6059,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
1eed563c-6518-49e2-850d-22a882ecb07d,anabasis-book2.txt,Clearchus,char-offset:6102,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
fb28ab82-0c53-4a7c-85b0-8cbf4414b3ce,anabasis-book2.txt,Clearchus,char-offset:6181,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
b0a2a45f-5e90-4792-b3e9-59f31681e536,anabasis-book2.txt,Phalinus,char-offset:6211,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
9043551e-2f25-42de-9ea9-e30f9e78a9c3,anabasis-book2.txt,Greek,char-offset:6296,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
700e2337-f1a7-4e55-bcf0-dd6c5f0e7582,anabasis-book2.txt,Phalinus,char-offset:6684,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
87870a40-7d9a-4929-9e60-5e8e7ee601a7,anabasis-book2.txt,Greeks,char-offset:6736,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
adbc1467-0c98-45c4-bcee-f13c0eac29b9,anabasis-book2.txt,Greece,char-offset:6904,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Ancient_Greece.|location|region,https://en.wikipedia.org/wiki/Ancient_Greece,location,,region,,,,,
cefd3c0a-d61d-4074-b5f3-f09de5a12528,anabasis-book2.txt,Clearchus,char-offset:6920,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
fc9c2a91-ca83-40f2-9158-48d008d83a90,anabasis-book2.txt,Greeks,char-offset:7097,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
1e5e04f9-59a3-46a5-a3dc-682c8cbad89f,anabasis-book2.txt,Phalinus,char-offset:7166,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
e12ab2a6-6a97-4967-ba9c-99e6815c6426,anabasis-book2.txt,Clearchus,char-offset:7504,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
31f4aa4b-f9f6-421b-9b1d-079a7ccb1456,anabasis-book2.txt,Phalinus,char-offset:7870,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
ccd470a2-a607-452d-a49b-ce9f05cf2a34,anabasis-book2.txt,Clearchus,char-offset:8183,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
6272308f-8bc3-4299-bb28-565e4bfab019,anabasis-book2.txt,Phalinus,char-offset:8311,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
0fde65a7-1f91-4a15-a5a5-9509574d60eb,anabasis-book2.txt,Clearchus,char-offset:8321,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
62c6a274-9b6d-44c9-9205-ba527dcd347d,anabasis-book2.txt,Phalinus,char-offset:8402,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
bc1a97d9-5f81-44d8-a202-cff4a00afab9,anabasis-book2.txt,Clearchus,char-offset:8459,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
c9154ddf-4ae6-4641-873c-d682b470fced,anabasis-book2.txt,Phalinus,char-offset:8612,PERSON,,,,,,,,phalinus|person,phalinus,person,,,,,,,
d7a54a45-4a01-4ba5-be0b-528c83936ea9,anabasis-book2.txt,Ariaeus,char-offset:8674,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Ariaeus.|person,https://en.wikipedia.org/wiki/Ariaeus,person,,,,,,,
3e7dde1e-2498-4467-94bd-b9d8ea524dfb,anabasis-book2.txt,Procles,char-offset:8690,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Prokles_(Pergamon).|person,https://en.wikipedia.org/wiki/Prokles_(Pergamon),person,,,,,,,
9d27c31f-44ed-4152-ae41-2591fde7e350,anabasis-book2.txt,Cheirisophus,char-offset:8702,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Cheirisophus_(general).|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
905fd422-af18-492b-a7a6-4c30ca58481b,anabasis-book2.txt,Menon,char-offset:8725,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Meno_(general).|person,https://en.wikipedia.org/wiki/Meno_(general),person,,,,,,,
0bad7c53-6b9f-4eb0-bd35-6e705b586b44,anabasis-book2.txt,Ariaeus,char-offset:8750,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Ariaeus.|person,https://en.wikipedia.org/wiki/Ariaeus,person,,,,,,,
8c7f8822-b3e2-44cd-a4af-bda8c4042364,anabasis-book2.txt,Ariaeus,char-offset:8778,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Ariaeus.|person,https://en.wikipedia.org/wiki/Ariaeus,person,,,,,,,
efb01b77-d788-4039-948f-2f0ee863b782,anabasis-book2.txt,Persians,char-offset:8807,PLACE,http://pleiades.stoa.org/places/541063,"Plataea|Plataiai, Kokkla",-0750/0640,38.221019,23.273866,settlement,UNVERIFIED,https://en.wikipedia.org/wiki/Persians.|collective|ethnic,https://en.wikipedia.org/wiki/Persians,collective,ethnic,,,,"Why ""region"" here?|I think region was a mistake. Corrected",,
8940ba9f-c595-44c4-8878-7f6798ad46a2,anabasis-book2.txt,Clearchus,char-offset:9076,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
b3b1e898-7ee9-47b3-8a5e-5ba7e1adfe8f,anabasis-book2.txt,Tigris,char-offset:9630,PLACE,http://pleiades.stoa.org/places/912964,Tigris/Diglitus (river),-18000/2000,34.52908255,44.7946783,river,VERIFIED,https://en.wikipedia.org/wiki/Tigris.|location|river,https://en.wikipedia.org/wiki/Tigris,location,,river,,,,,
2dafb214-7de9-45a6-8190-651dde83da51,anabasis-book2.txt,Cyrus,char-offset:9894,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Cyrus_the_Younger.|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
c25fcf57-f5f3-45c9-9beb-9d43043e0169,anabasis-book2.txt,Clearchus,char-offset:10336,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
08becd5d-7dcf-4e90-a5df-8c5975c5a67e,anabasis-book2.txt,Ephesus,char-offset:10610,PLACE,http://pleiades.stoa.org/places/599612,"Ephesus/Arsinoe(ia)|Ephesos/Ephesus/Arsinoeia/Arsinoe, Efes, Selçuk",-1200/2000,37.941944,27.339722,"theatre,settlement,temple-2,architecturalcomplex",VERIFIED,https://en.wikipedia.org/wiki/Ephesus.|location|referenced,https://en.wikipedia.org/wiki/Ephesus,location,,,referenced,,,,
ea2a55b5-3ab2-4e67-b08e-1ef52e546234,anabasis-book2.txt,Ionia,char-offset:10622,PLACE,http://pleiades.stoa.org/places/550597,Ionia (region),-0750/0640,38.25857286,27.36601213,region,VERIFIED,https://en.wikipedia.org/wiki/Ionia.|location|region,https://en.wikipedia.org/wiki/Ionia,location,,region,,,,,
eefb369c-4d52-4e6a-89a3-f3b6174f48a7,anabasis-book2.txt,Babylon,char-offset:10792,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,https://en.wikipedia.org/wiki/Babylon.|location|referenced,https://en.wikipedia.org/wiki/Babylon,location,,,referenced,,,,
1568bec1-8fea-4334-ac70-1482d1eee8ef,anabasis-book2.txt,Miltocythes the Thracian,char-offset:10896,PERSON,,,,,,,,miltoclythes|person,miltoclythes,person,,,,,,,
c2c95156-2b90-41cf-9b55-7e93d6e0c9a3,anabasis-book2.txt,the Thracian,char-offset:10908,PLACE,http://pleiades.stoa.org/places/501638,Thracia,-0750/0640,40.288041,23.129408,unknown,VERIFIED,Thrace|person|ethnic|region,https://en.wikipedia.org/wiki/Thrace,person,ethnic,region,,,,,
aeca273f-f9e3-4ace-ac04-8e82f5fb9bde,anabasis-book2.txt,Thracian,char-offset:11000,PLACE,http://pleiades.stoa.org/places/501638,Thracia,-0750/0640,40.288041,23.129408,unknown,VERIFIED,https://en.wikipedia.org/wiki/Thrace.|collective|ethnic|region,https://en.wikipedia.org/wiki/Thrace,collective,ethnic,region,,,,,
5840e5a1-e4f6-47e5-a943-74a223282256,anabasis-book2.txt,Clearchus,char-offset:11052,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Clearchus_of_Sparta.|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
6fcf62f7-218b-475b-bd06-cfc75e52fa6c,anabasis-book2.txt,Ariaeus,char-offset:11239,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Ariaeus.|person,https://en.wikipedia.org/wiki/Ariaeus,person,,,,,,,
2f07a79b-833a-4b79-a7b9-57f74e86145b,anabasis-book2.txt,Ariaeus,char-offset:11379,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Ariaeus.|person,https://en.wikipedia.org/wiki/Ariaeus,person,,,,,,,
0f16e805-73e6-4009-9335-3cc26b7778e1,anabasis-book2.txt,Greek,char-offset:11412,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,https://en.wikipedia.org/wiki/Greeks.|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
