UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,Authority Link,First-level tag,Second-level tag,Typology,Visited or referenced,Other,COMMENTS,GROUP_ID,GROUP_ORDER
cf0b6837-598d-419e-bcb3-4062d7d4c253,anabasis_book4_english.txt,Carduchians,char-offset:1226,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,https://en.wikipedia.org/wiki/Carduchii.|collective|ethnic|region,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
19efd7b3-540d-478a-8797-bca8253046a3,anabasis_book4_english.txt,Cheirisophus,char-offset:1656,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
f80fdf82-4b07-4e2a-a324-9cc64373e371,anabasis_book4_english.txt,Xenophon,char-offset:1743,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
376955b0-7d5f-4d82-8f0b-1ad803969347,anabasis_book4_english.txt,Cheirisophus,char-offset:1942,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
7dedfddf-41a7-48ba-adaa-0bd7d1a8cb4e,anabasis_book4_english.txt,Carduchians,char-offset:2214,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,https://en.wikipedia.org/wiki/Carduchii.|collective|ethnic|region,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
20b8b684-42b7-4cab-b68c-20dd6c057c58,anabasis_book4_english.txt,Greeks,char-offset:2356,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
d82ae185-c8f7-4b48-acb6-ef54738aa570,anabasis_book4_english.txt,Greeks,char-offset:2448,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
eff2e5cd-e9a2-4a8e-87fa-96d1b2db5f12,anabasis_book4_english.txt,Carduchians,char-offset:2588,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,https://en.wikipedia.org/wiki/Carduchii.|collective|ethnic|region,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
d27bb89c-1596-4dfe-892f-cf58be010762,anabasis_book4_english.txt,Carduchians,char-offset:2828,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,https://en.wikipedia.org/wiki/Carduchii.|collective|ethnic|region,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
a495036e-5729-45e6-bec5-6003e427f853,anabasis_book4_english.txt,Greeks,char-offset:2970,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
e31c93eb-a293-4ead-8ca0-9f1b14428589,anabasis_book4_english.txt,Carduchians,char-offset:3188,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,https://en.wikipedia.org/wiki/Carduchii.|collective|ethnic|region,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
00b1512d-e6d1-492e-946b-9537b9b0524f,anabasis_book4_english.txt,Greeks,char-offset:3244,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
c6112f9e-2cf6-4884-8e17-d445799fc025,anabasis_book4_english.txt,Greek,char-offset:3380,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
bda3b154-841d-4dc8-9958-35cf4c1fe7e5,anabasis_book4_english.txt,Greeks,char-offset:3580,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
9934bb55-6f05-4cd5-b4cf-e11284d7d320,anabasis_book4_english.txt,Carduchians,char-offset:3640,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,https://en.wikipedia.org/wiki/Carduchii.|collective|ethnic|region,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
b343166d-9962-4b45-a110-aaf953dbbbda,anabasis_book4_english.txt,Greeks,char-offset:3792,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
abeadd43-b934-4f9c-a134-f63c516291ee,anabasis_book4_english.txt,Cheirisophus,char-offset:4995,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
fc2751e8-f05b-4a42-9bb3-f28629ca646d,anabasis_book4_english.txt,Xenophon,char-offset:5026,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
d9a7dec2-0e01-4e89-a36b-e8fcb8ee233e,anabasis_book4_english.txt,Greeks,char-offset:5214,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
5e1f67d7-0b28-4f9f-9168-4ac58efbb808,anabasis_book4_english.txt,Xenophon,char-offset:5356,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
710b1cd1-03ad-49b9-bf75-08915a353255,anabasis_book4_english.txt,Cheirisophus,char-offset:5384,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
36fd4f0a-bc4e-491e-916c-3e254eb6eb83,anabasis_book4_english.txt,Cheirisophus,char-offset:5428,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
77448ea8-289b-4b64-bc6a-a13f4d194fd9,anabasis_book4_english.txt,Leonymus the Laconian,char-offset:5855,PERSON,,,,,,,,leonymus|person,leonymus,person,,,,,,,
66a6c962-a902-4dfb-892c-51490834cf92,anabasis_book4_english.txt,the Laconian,char-offset:5864,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042,22.46082645,region,VERIFIED,Laconia|person|ethnic|region,https://en.wikipedia.org/wiki/Laconia,person,ethnic,region,,,,,
98ec7524-2c7c-4b6c-935d-5e04cf7bd44c,anabasis_book4_english.txt,Basias the Arcadian,char-offset:5965,PERSON,,,,,,,,basias|person,basias,person,,,,,,,
365894c2-8041-45f0-ae97-5515bd9fccf8,anabasis_book4_english.txt,the Arcadian,char-offset:5972,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,https://en.wikipedia.org/wiki/Arcadia_(region).|person|ethnic|region,https://en.wikipedia.org/wiki/Arcadia_(region),person,ethnic,region,,,,,
446010ab-1c30-4282-ab24-df5539be7b28,anabasis_book4_english.txt,Xenophon,char-offset:6075,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
83395189-0e87-4b44-8d31-67028dffdecf,anabasis_book4_english.txt,Cheirisophus,char-offset:6101,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
367465bb-d677-4822-b5fe-d508ebfedeaa,anabasis_book4_english.txt,Cheirisophus,char-offset:6368,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
32c530b8-5dd5-4d95-abd5-855a4853bfd3,anabasis_book4_english.txt,Xenophon,char-offset:6852,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
237fc828-ae9b-4b97-991c-e6013c154265,anabasis_book4_english.txt,Greeks,char-offset:7810,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
8f210b26-0b44-4460-b074-31bed0124f5d,anabasis_book4_english.txt,Aristonymus of Methydrium,char-offset:8394,PERSON,,,,,,,,aristonymus|person,aristonymus,person,,,,,,,
4081e611-282d-4b6f-b31c-59d75b039691,anabasis_book4_english.txt,of Methydrium,char-offset:8406,PLACE,http://pleiades.stoa.org/places/570484,"Methydrion|Methydrion, Nemnitsa/Methydrion",-0750/0300,37.627412,22.168912,settlement,VERIFIED,Methydrium|person|ethnic|referenced,https://en.wikipedia.org/wiki/Methydrium,person,ethnic,,referenced,,,,
a54ddc9d-63b2-4553-898b-1addf534aeed,anabasis_book4_english.txt,Agasias of Stymphalus,char-offset:8424,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Agasias_of_Arcadia.|person,https://en.wikipedia.org/wiki/Agasias_of_Arcadia,person,,,,,,,
dc82d0fc-6463-4d11-8d93-6fa5c2a17747,anabasis_book4_english.txt,of Stymphalus,char-offset:8432,PLACE,http://pleiades.stoa.org/places/570696,"Stymphalos|Stymphalos/Stymphelos, Stymphalia",-0750/0300,37.85932,22.45931,"theatre,settlement",VERIFIED,Stymphalus|person|ethnic|referenced,https://en.wikipedia.org/wiki/Stymphalus_(Arcadia),person,ethnic,,referenced,,,,
db02e293-8367-4277-9104-54be00d0c99e,anabasis_book4_english.txt,Callimachus of Parrhasia,char-offset:8474,PERSON,,,,,,,,callimachus|person,callimachus,person,,,,,,,
c1e5ae58-b073-4bdd-919b-ec6dee9b6240,anabasis_book4_english.txt,of Parrhasia,char-offset:8486,PLACE,http://pleiades.stoa.org/places/570564,Parrasia,-0550/-0330,37.25,22.25,unknown,VERIFIED,Parrhasia|person|ethnic|referenced,https://en.wikipedia.org/wiki/Parrhasia_(Arcadia),person,ethnic,,referenced,,"Could refer to Parrhasia the region or the city of Parrhasia, which is inside the region. Ultimately, we'll probably never know and it probably isn't hugely important",,
537e5d4d-3dd4-401c-85b2-17ed6e0f04fb,anabasis_book4_english.txt,Aristeas of Chios,char-offset:8803,PERSON,,,,,,,,aristeas|person,aristeas,person,,,,,,,
a3cf0c2f-7e28-489f-82cc-7fb556ebe5fc,anabasis_book4_english.txt,of Chios,char-offset:8812,PLACE,http://pleiades.stoa.org/places/550497,"Chios (island)|Chios Ins., Chios",-0030/0300,38.414,26.053,island,VERIFIED,Chios|person|ethnic|region,https://en.wikipedia.org/wiki/Chios,person,ethnic,region,,,,,
80d515fb-d6b2-4997-b761-f94bdfaf5061,anabasis_book4_english.txt,Carduchians,char-offset:9289,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,https://en.wikipedia.org/wiki/Carduchii.|collective|ethnic|region,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
59483db3-dd73-4bab-b24a-a497ee64d47f,anabasis_book4_english.txt,Xenophon,char-offset:9581,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
89679e06-77f7-4738-913e-1e096ee1e5d4,anabasis_book4_english.txt,Greeks,char-offset:11500,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
22f23167-bddc-421f-9062-c7588f88c22c,anabasis_book4_english.txt,Carduchians,char-offset:11564,PLACE,http://pleiades.stoa.org/places/874541,Kardouchoi,-0550/0640,37.556354,42.176267,people,VERIFIED,https://en.wikipedia.org/wiki/Carduchii.|collective|ethnic|region,https://en.wikipedia.org/wiki/Carduchii,collective,ethnic,region,,,,,
ffd4028d-68e4-4d1e-b6ff-24f1fd706371,anabasis_book4_english.txt,Cheirisophus,char-offset:11729,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
f9b32fcc-3d88-4f4b-966a-ee39286ea374,anabasis_book4_english.txt,Xenophon,char-offset:12130,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
062c0a0e-e201-498f-9fa0-56e066168b0e,anabasis_book4_english.txt,Greeks,char-offset:12565,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
85a33be4-09c5-47fa-9798-51c583ece16b,anabasis_book4_english.txt,Xenophon,char-offset:12776,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
dabee365-3697-4510-bdad-d01935f2ac9e,anabasis_book4_english.txt,Greeks,char-offset:13040,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
e3732179-54c9-4122-8ce5-32d189362c66,anabasis_book4_english.txt,Greeks,char-offset:13268,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
5a4b2b03-9f1a-42f3-a05d-028d2eebb26e,anabasis_book4_english.txt,Xenophon,char-offset:13418,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
85935689-5c58-4750-a119-ea30158f8f72,anabasis_book4_english.txt,"Cephisodorus, son of Cephisophon",char-offset:13744,PERSON,,,,,,,,cephisodorus|person,cephisodorus,person,,,,,,,
f4471ddb-8790-4bcc-91d6-4417588607a8,anabasis_book4_english.txt,Athenian,char-offset:13781,PLACE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",-0750/2100,37.971687,23.726464,settlement,VERIFIED,https://en.wikipedia.org/wiki/Athens.|person|ethnic|referenced,https://en.wikipedia.org/wiki/Athens,person,ethnic,,referenced,,,,
14155431-9bb1-4205-bb63-897f0298332a,anabasis_book4_english.txt,"Amphicrates, son of Amphidemus",char-offset:13791,PERSON,,,,,,,,amphicrates|person,amphicrates,person,,,,,,,
bb647b25-a87d-4a9d-a2ec-c1b53c790f59,anabasis_book4_english.txt,Athenian,char-offset:13831,PLACE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",-0750/2100,37.971687,23.726464,settlement,VERIFIED,https://en.wikipedia.org/wiki/Athens.|person|ethnic|referenced,https://en.wikipedia.org/wiki/Athens,person,ethnic,,referenced,,,,
a8f9885e-2174-4123-963b-04dffffcfbb2,anabasis_book4_english.txt,Archagoras,char-offset:13845,PERSON,,,,,,,,archagoras|person,archagoras,person,,,,,,,
f062354a-4933-47eb-873f-41e18bf37f2f,anabasis_book4_english.txt,Argive,char-offset:13860,PLACE,http://sws.geonames.org/264670,Árgos,,37.63333,22.73333,,VERIFIED,https://en.wikipedia.org/wiki/Argos|person|ethnic|referenced,https://en.wikipedia.org/wiki/Argos,person,ethnic,,referenced,,,,
3ec2b5c0-e460-4886-8386-b8fe171a5824,anabasis_book4_english.txt,Greeks,char-offset:14219,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
d82cee05-4142-4848-810b-9b5f50920adf,anabasis_book4_english.txt,Greek,char-offset:14582,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
78bb1bef-47b9-4b70-9a3f-678f9f345574,anabasis_book4_english.txt,Xenophon,char-offset:14612,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
ad7e7809-1412-436b-928e-265ceb992977,anabasis_book4_english.txt,Archagoras the Argive,char-offset:14900,PERSON,,,,,,,,archagoras|person,archagoras,person,,,,,,,
fabf055c-9e28-4a55-b7ec-0672f882e72f,anabasis_book4_english.txt,the Argive,char-offset:14911,PLACE,http://sws.geonames.org/264670,Árgos,,37.63333,22.73333,,VERIFIED,https://en.wikipedia.org/wiki/Argos|person|ethnic|referenced,https://en.wikipedia.org/wiki/Argos,person,ethnic,,referenced,,,,
8ca681c9-633a-47eb-9439-7cd86e561649,anabasis_book4_english.txt,Greeks,char-offset:14962,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
908a5674-71f7-4ba0-ac46-2f77b87789f7,anabasis_book4_english.txt,Cephisodorus,char-offset:15021,PERSON,,,,,,,,cephisodorus|person,cephisodorus,person,,,,,,,
2ad7d492-6037-4807-88f6-14a42b4a547a,anabasis_book4_english.txt,Amphicrates,char-offset:15038,PERSON,,,,,,,,amphicrates|person,amphicrates,person,,,,,,,
f78a2e5f-f3b7-4d51-b0bd-b2526c4bc714,anabasis_book4_english.txt,Xenophon,char-offset:15260,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
7827885a-a72d-4f75-b7a9-3e4a38c21955,anabasis_book4_english.txt,Greek,char-offset:15387,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
6f83e858-9b33-464e-a55a-8c03d0585700,anabasis_book4_english.txt,Greeks,char-offset:15468,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
b7d639c9-a8d3-485e-9c18-5eed7c2c7803,anabasis_book4_english.txt,Xenophon,char-offset:15513,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
f003e768-f561-48f3-99fe-ddf1324cc77d,anabasis_book4_english.txt,Xenophon,char-offset:15709,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
52b17bd0-cc94-40d6-8cb1-ee346f9f9fc6,anabasis_book4_english.txt,Greeks,char-offset:15801,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
bacc2ef2-1877-4fd8-9512-a0dfcb0db5c8,anabasis_book4_english.txt,Xenophon,char-offset:16009,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
348e748b-96b0-4eaf-a135-d6515b7cc14b,anabasis_book4_english.txt,Xenophon,char-offset:16100,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
5d67785c-1e6e-4b2b-9c03-d4c0fc4d0b98,anabasis_book4_english.txt,Eurylochus of Lusi,char-offset:16183,PERSON,,,,,,,,eurylochus|person,eurylochus,person,,,,,,,
3746610c-8ba7-4549-9b1a-ca1563384392,anabasis_book4_english.txt,of Lusi,char-offset:16194,PLACE,http://pleiades.stoa.org/places/570438,"Lousoi|Lousoi, Lousiko/Chamakou",-0750/0300,37.9719,22.1121,"sanctuary,spring,settlement",VERIFIED,Lusi|person|ethnic|referenced,https://en.wikipedia.org/wiki/Lusi_(Arcadia),person,ethnic,,referenced,,,,
8d2240e7-ea3b-4f84-ada6-83a084e28b0d,anabasis_book4_english.txt,Greek,char-offset:16392,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
06de70c7-e3a8-4865-91b6-4fba707cafc3,anabasis_book4_english.txt,Xenophon,char-offset:16609,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
12d4b695-a28c-4a69-a9e8-577c6f24a707,anabasis_book4_english.txt,Cheirisophus,char-offset:16622,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
47cfa2f6-e735-4d7d-8d28-4aab43283eba,anabasis_book4_english.txt,Xenophon,char-offset:17105,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
8b49d44f-2a90-4a24-8373-1ca30d6a83f5,anabasis_book4_english.txt,Cheirisophus,char-offset:17307,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
8e8ed864-630b-422c-81a3-e1f16f9eb7a9,anabasis_book4_english.txt,Greeks,char-offset:18206,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
15a1073f-1b1e-4c91-8723-d85f837ce1dc,anabasis_book4_english.txt,Cretans,char-offset:18296,PLACE,http://pleiades.stoa.org/places/589748,Creta (island),-0750/2100,35.21984439,24.99576997,island,VERIFIED,https://en.wikipedia.org/wiki/Crete.|collective|ethnic|region,https://en.wikipedia.org/wiki/Crete,collective,ethnic,region,,,,,
9fcf88f6-33c1-491c-bdae-9102abe11544,anabasis_book4_english.txt,Cretan,char-offset:18365,PLACE,http://pleiades.stoa.org/places/589748,Creta (island),-0750/2100,35.21984439,24.99576997,island,VERIFIED,https://en.wikipedia.org/wiki/Crete.|person|ethnic|region,https://en.wikipedia.org/wiki/Crete,person,ethnic,region,,,,,
6a27f849-8e8f-405e-99fd-6b3146cbf232,anabasis_book4_english.txt,Stratocles,char-offset:18378,PERSON,,,,,,,,stratocles|person,stratocles,person,,,,,,,
