UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,Authority Link,First-level tag,Second-level tag,Typology,Visited or referenced,Other,COMMENTS,GROUP_ID,GROUP_ORDER
326dce63-bf67-4271-a33a-9d2765156644,anabasis_book1_english.txt,people of Miletus,char-offset:2228,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,Miletus|collective|ethnic|referenced,https://en.wikipedia.org/wiki/Miletus,collective,ethnic,,referenced,,,,
e2bdffa9-08bb-44e0-be54-cbd88039f1cd,anabasis_book1_english.txt,Cyrus,char-offset:2314,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
1d66fe63-9194-4896-8c64-f11848814a94,anabasis_book1_english.txt,Tissaphernes,char-offset:2325,PERSON,,,,,,,,Tissaphernes|person,https://en.wikipedia.org/wiki/Tissaphernes,person,,,,,,,
b10eb833-e726-4987-89c6-afff61bcc25f,anabasis_book1_english.txt,Cyrus,char-offset:2416,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
01a78f88-b08e-4e5d-a90f-0b726d60e6ff,anabasis_book1_english.txt,Miletus,char-offset:2507,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,Miletus|location|city|referenced,https://en.wikipedia.org/wiki/Miletus,location,,city,referenced,,,,
8a40a4cb-366f-4298-bd64-000747ee21f8,anabasis_book1_english.txt,Ionian,char-offset:2751,PLACE,http://pleiades.stoa.org/places/550597,Ionia (region),-0750/0640,38.25857286,27.36601213,region,VERIFIED,Ionia|collective|ethnic|region,https://en.wikipedia.org/wiki/Ionia,collective,ethnic,region,,,,,
d50f4dec-6cbe-4372-a7b4-b50f60b96358,anabasis_book1_english.txt,Tissaphernes,char-offset:2827,PERSON,,,,,,,,Tissaphernes|person,https://en.wikipedia.org/wiki/Tissaphernes,person,,,,,,,
db4b669b-c939-4c37-9ded-a379f37e5e7e,anabasis_book1_english.txt,Cyrus,char-offset:2978,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
9625ffa4-cea7-43b6-9918-2a9063c10952,anabasis_book1_english.txt,Tissaphernes,char-offset:3044,PERSON,,,,,,,,Tissaphernes|person,https://en.wikipedia.org/wiki/Tissaphernes,person,,,,,,,
e1c35cef-4251-4084-b49e-2b960daad1ec,anabasis_book1_english.txt,Cyrus,char-offset:3143,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
c9d18a87-5cf3-4d05-a1ea-f92b2094235f,anabasis_book1_english.txt,Tissaphernes,char-offset:3258,PERSON,,,,,,,,Tissaphernes|person,https://en.wikipedia.org/wiki/Tissaphernes,person,,,,,,,
b9c011d1-25e1-4401-bdd5-318a55e3f513,anabasis_book1_english.txt,Chersonese,char-offset:3336,PLACE,http://pleiades.stoa.org/places/501450,"Kallipo(u)lis|Kallipoulis/Kallipolis, Gelibolu",-0330/2000,40.417447,26.677435,"settlement,port",VERIFIED,Chersonese|location|region,https://en.wikipedia.org/wiki/Gallipoli#Antiquity_and_Middle_Ages,location,,region,,,,,
9ee1db9a-d914-4583-bb50-ad8db808bb77,anabasis_book1_english.txt,Abydus,char-offset:3365,PLACE,http://pleiades.stoa.org/places/501325,"Abydos|Abydos, Maltepe",-0750/2000,40.19406,26.41122,settlement,VERIFIED,Abydus|location|referenced,https://en.wikipedia.org/wiki/Abydos_(Hellespont),location,,,referenced,,,,
78b41dac-0351-4cb3-8f2e-b3590fa3699e,anabasis_book1_english.txt,Clearchus,char-offset:3398,PERSON,,,,,,,,Clearchus|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
824e802d-ff77-490e-b628-dd5ee1ff58ee,anabasis_book1_english.txt,Lacedaemonian,char-offset:3414,PLACE,http://pleiades.stoa.org/places/570685,"Sparta|Sparta/Sparte, Sparti",-0750/0300,37.08149,22.42454,"theatre,temple,settlement,temple-2",VERIFIED,Lacedaemon|person|ethnic|referenced,https://en.wikipedia.org/wiki/Sparta,person,ethnic,,referenced,,,,
4bda29fe-dead-430b-b549-84a1f0b4176c,anabasis_book1_english.txt,Cyrus,char-offset:3435,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
780a8525-05bb-445a-aa01-e1438c0c589e,anabasis_book1_english.txt,Clearchus,char-offset:3525,PERSON,,,,,,,,Clearchus|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
b2e7b460-d68f-453d-bc9a-5335bb390379,anabasis_book1_english.txt,Chersonese,char-offset:3609,PLACE,http://pleiades.stoa.org/places/501450,"Kallipo(u)lis|Kallipoulis/Kallipolis, Gelibolu",-0330/2000,40.417447,26.677435,"settlement,port",VERIFIED,Chersonese|location|region,https://en.wikipedia.org/wiki/Gallipoli#Antiquity_and_Middle_Ages,location,,region,,,,,
c50d7ae8-8499-4df4-bc0d-9e71187ad12d,anabasis_book1_english.txt,Thracians,char-offset:3676,PLACE,http://pleiades.stoa.org/places/501638,Thracia,-0750/0640,40.288041,23.129408,unknown,VERIFIED,Thrace|collective|ethnic|region,https://en.wikipedia.org/wiki/Thrace,collective,ethnic,region,,,,,
eaf22af9-079b-4440-b738-bd70a39ffa40,anabasis_book1_english.txt,Hellespont,char-offset:3707,PLACE,http://geo-kima.org/place/3584,Dardanelles Strait (Turkey),,,,,VERIFIED,Hellespont|location|region,https://en.wikipedia.org/wiki/Dardanelles,location,,region,,,,,
0143f5a0-9dc1-46c8-b27c-979afa8c355e,anabasis_book1_english.txt,Greeks,char-offset:3738,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
92028825-dfc5-4206-8d23-c504430399de,anabasis_book1_english.txt,Hellespontine,char-offset:3764,PLACE,http://geo-kima.org/place/3584,Dardanelles Strait (Turkey),,,,,VERIFIED,Hellespont|collective|ethnic|region,https://en.wikipedia.org/wiki/Dardanelles,collective,ethnic,region,,,,,
1a0cc069-4b44-43df-97b9-a87f858f6ca6,anabasis_book1_english.txt,Clearchus,char-offset:3813,PERSON,,,,,,,,Clearchus|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
9e322a97-e565-4fc1-85a4-2fb6883f8dde,anabasis_book1_english.txt,Cyrus,char-offset:3941,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
da4a8f74-1a3c-4099-a4a5-52ddfdddcd9d,anabasis_book1_english.txt,Aristippus the Thessalian,char-offset:3966,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Aristippus_of_Larissa.|person,https://en.wikipedia.org/wiki/Aristippus_of_Larissa,person,,,,,,,
daa26f45-fa23-4790-bd49-21c46945222b,anabasis_book1_english.txt,the Thessalian,char-offset:3977,PLACE,http://pleiades.stoa.org/places/1332,Thessalia,,39.6,22.2,region,VERIFIED,Thessaly|person|ethnic|region,https://en.wikipedia.org/wiki/Thessaly,person,ethnic,region,,,,,
25e212de-4181-41a6-a92d-9bf18b3f0e71,anabasis_book1_english.txt,Cyrus,char-offset:4018,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
a07192eb-4431-45ec-877b-4d6de0c0d6da,anabasis_book1_english.txt,Cyrus,char-offset:4102,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
ccfbb1b0-3468-4e0c-981c-90485eb77306,anabasis_book1_english.txt,Cyrus,char-offset:4245,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
02c8aa46-3cdf-45bf-ac02-662d0c38d036,anabasis_book1_english.txt,Thessaly,char-offset:4403,PLACE,http://pleiades.stoa.org/places/1332,Thessalia,,39.6,22.2,region,VERIFIED,Thessaly|location|region,https://en.wikipedia.org/wiki/Thessaly,location,,region,,,,,
87cba14f-ff20-4988-803f-7ebc220607e3,anabasis_book1_english.txt,Cyrus,char-offset:4483,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
e048e91f-d029-4035-91a7-f726bb582873,anabasis_book1_english.txt,Proxenus the Boeotian,char-offset:4498,PERSON,,,,,,,,Proxenus|person,https://en.wikipedia.org/wiki/Proxenus_of_Boeotia,person,,,,,,,
a9ca78af-d635-4f45-a8fe-e5a08ad6eb4d,anabasis_book1_english.txt,the Boeotian,char-offset:4507,PLACE,http://pleiades.stoa.org/places/540689,Boeotia,-0550/0300,38.34668803,23.18467753,region,VERIFIED,Boeotia|person|ethnic|region,https://en.wikipedia.org/wiki/Boeotia,person,ethnic,region,,,,,
6048f1cc-3ef3-4db0-b446-b8533ba5a0fe,anabasis_book1_english.txt,Pisidians,char-offset:4653,PLACE,http://pleiades.stoa.org/places/639060,Pisidia,-0550/0640,37.25,30.75,region,VERIFIED,Pisidia|collective|ethnic|region,https://en.wikipedia.org/wiki/Pisidia,collective,ethnic,region,,,,,
39ac1c5c-b2da-4550-9bd1-4e85f6ffc740,anabasis_book1_english.txt,Sophaenetus the Stymphalian,char-offset:4745,PERSON,,,,,,,,Sophaenetus|person,https://en.wikipedia.org/wiki/Sophaenetus,person,,,,,,,
07ecf21d-f070-4f21-9755-c78557a339e8,anabasis_book1_english.txt,the Stymphalian,char-offset:4757,PLACE,http://pleiades.stoa.org/places/570696,"Stymphalos|Stymphalos/Stymphelos, Stymphalia",-0750/0300,37.85932,22.45931,"theatre,settlement",VERIFIED,Stymphalus|person|ethnic|referenced,https://en.wikipedia.org/wiki/Stymphalus_(Arcadia),person,ethnic,,referenced,,,,
14d9db78-4ed7-4b27-b374-04ad96415b7f,anabasis_book1_english.txt,Socrates the Achaean,char-offset:4777,PERSON,,,,,,,,SocratesOfAchaea|person,https://en.wikipedia.org/wiki/Socrates_of_Achaea,person,,,,,,,
e86cb3a2-7c9b-4151-a2c7-fc20f7392e22,anabasis_book1_english.txt,the Achaean,char-offset:4786,PLACE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),-0750/0300,38.10212147,22.22458591,region,VERIFIED,Achaean|person|ethnic|region,https://en.wikipedia.org/wiki/Achaea,person,ethnic,region,,,,,
939a0ef6-22d1-4d8c-bb68-281f51d98c68,anabasis_book1_english.txt,Tissaphernes,char-offset:4918,PERSON,,,,,,,,Tissaphernes|person,https://en.wikipedia.org/wiki/Tissaphernes,person,,,,,,,
aebde36c-95db-45a5-9274-fc654c7cad5e,anabasis_book1_english.txt,Milesian,char-offset:4951,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,Miletus|collective|ethnic|referenced,https://en.wikipedia.org/wiki/Miletus,collective,ethnic,,referenced,,,,
6432899a-108e-4414-9cb6-eb049a6d88b4,anabasis_book1_english.txt,Pisidians,char-offset:5142,PLACE,http://pleiades.stoa.org/places/639060,Pisidia,-0550/0640,37.25,30.75,region,VERIFIED,Pisidia|collective|ethnic|region,https://en.wikipedia.org/wiki/Pisidia,collective,ethnic,region,,,,,
e0217fa2-59bf-4555-8d80-6854df51e42c,anabasis_book1_english.txt,Greek,char-offset:5267,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
93648dcb-d279-4028-be25-bdef0762ae31,anabasis_book1_english.txt,Clearchus,char-offset:5315,PERSON,,,,,,,,Clearchus|person,https://en.wikipedia.org/wiki/Clearchus_of_Sparta,person,,,,,,,
b2ad136c-043a-4ff7-9f35-d8655b17a364,anabasis_book1_english.txt,Aristippus,char-offset:5382,PERSON,,,,,,,,Aristippus|person,https://en.wikipedia.org/wiki/Aristippus_of_Larissa,person,,,,,,,
3d2bc48b-88ff-453f-9fd6-994b3265163e,anabasis_book1_english.txt,Xenias the Arcadian,char-offset:5505,PERSON,,,,,,,,https://en.wikipedia.org/wiki/Xenias_of_Arcadia.|person,https://en.wikipedia.org/wiki/Xenias_of_Arcadia,person,,,,,,,
6c2f31c6-e36e-4266-9021-c230a400e61b,anabasis_book1_english.txt,the Arcadian,char-offset:5512,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,https://en.wikipedia.org/wiki/Arcadia_(region).|person|ethnic|region,https://en.wikipedia.org/wiki/Arcadia_(region),person,ethnic,region,,,,,
c4944732-14f8-42fe-9b94-6ec0ac038fa2,anabasis_book1_english.txt,Miletus,char-offset:5735,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,Miletus|location|city|referenced,https://en.wikipedia.org/wiki/Miletus,location,,city,referenced,,,,
05e280ce-7398-4ab4-a539-c5199ac31458,anabasis_book1_english.txt,Milesian,char-offset:5758,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,Miletus|collective|ethnic|referenced,https://en.wikipedia.org/wiki/Miletus,collective,ethnic,,referenced,,,,
6a769b4a-cc07-4c73-a1e1-fd450bb36081,anabasis_book1_english.txt,Sardis,char-offset:6052,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,https://en.wikipedia.org/wiki/Sardis.|location|visited,https://en.wikipedia.org/wiki/Sardis,location,,,visited,,,,
4d5a3a6a-6745-43f3-887b-ba994a4caae7,anabasis_book1_english.txt,Xenias,char-offset:6070,PERSON,,,,,,,,Xenias|person,https://en.wikipedia.org/wiki/Xenias_of_Arcadia,person,,,,,,,
fd76dc3d-de66-4198-9ce9-1a2297b564d3,anabasis_book1_english.txt,Sardis,char-offset:6095,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,https://en.wikipedia.org/wiki/Sardis.|location|visited,https://en.wikipedia.org/wiki/Sardis,location,,,visited,,,,
c7d6c98d-6000-4bab-991c-790923b5d49f,anabasis_book1_english.txt,Proxenus,char-offset:6185,PERSON,,,,,,,,Proxenus|person,https://en.wikipedia.org/wiki/Proxenus_of_Boeotia,person,,,,,,,
b1a5a9b3-0fa5-4067-95ea-3348d859d2e6,anabasis_book1_english.txt,Sophaenetus the Stymphalian,char-offset:6289,PERSON,,,,,,,,Sophaenetus|person,https://en.wikipedia.org/wiki/Sophaenetus,person,,,,,,,
ad357307-deec-4991-ba47-d5cbc5a8677f,anabasis_book1_english.txt,the Stymphalian,char-offset:6301,PLACE,http://pleiades.stoa.org/places/570696,"Stymphalos|Stymphalos/Stymphelos, Stymphalia",-0750/0300,37.85932,22.45931,"theatre,settlement",VERIFIED,Stymphalus|person|ethnic|referenced,https://en.wikipedia.org/wiki/Stymphalus_(Arcadia),person,ethnic,,referenced,,,,
53041a49-aed3-4d1e-bcac-e3e074aefc1b,anabasis_book1_english.txt,Socrates the Achaean,char-offset:6343,PERSON,,,,,,,,SocratesOfAchaea|person,https://en.wikipedia.org/wiki/Socrates_of_Achaea,person,,,,,,,
20481ed9-d5f6-43be-b86e-907e2c61fa7b,anabasis_book1_english.txt,the Achaean,char-offset:6352,PLACE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),-0750/0300,38.10212147,22.22458591,region,VERIFIED,Achaean|person|ethnic|region,https://en.wikipedia.org/wiki/Achaea,person,ethnic,region,,,,,
c001f3ee-6869-49cf-bb5c-20e2b16f1d6e,anabasis_book1_english.txt,Pasion the Megarian,char-offset:6402,PERSON,,,,,,,,Pasion|person,https://en.wikipedia.org/wiki/Pasion_of_Megara,person,,,,,,,
750815bd-322c-406b-8e67-14eef4203a63,anabasis_book1_english.txt,the Megarian,char-offset:6409,PLACE,http://pleiades.stoa.org/places/570468,"Megara|Megara Hyblaia|Megara Hyblaia/Megara, Megara Hyblaea, Augusta|Megara, Megara|Megaris|Megaris, Megarid",-0750/2100,37.2038,15.18273,"region,settlement",VERIFIED,Megara|person|ethnic|referenced,https://en.wikipedia.org/wiki/Megara,person,ethnic,,referenced,,"For some reason Pleiades is confusing Megara with the colony of Megara Hyblaea, putting them in the same place. May have to manually readjust the coordinates",,
e5f242b5-91d8-475d-843a-93cc881b8fcd,anabasis_book1_english.txt,Socrates,char-offset:6506,PERSON,,,,,,,,SocratesOfAchaea|person,https://en.wikipedia.org/wiki/Socrates_of_Achaea,person,,,,,,,
6ea18bb2-da3b-4425-947d-4241d5c694e5,anabasis_book1_english.txt,Miletus,char-offset:6578,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,Miletus|location|city|referenced,https://en.wikipedia.org/wiki/Miletus,location,,city,referenced,,,,
eca3f155-3edd-4374-a51f-84a5f5265459,anabasis_book1_english.txt,Cyrus,char-offset:6605,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
0a7d6471-c921-4248-b51f-5ef786339176,anabasis_book1_english.txt,Sardis,char-offset:6614,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,https://en.wikipedia.org/wiki/Sardis.|location|visited,https://en.wikipedia.org/wiki/Sardis,location,,,visited,,,,
86f2e9a7-b936-4de6-916b-66612af2924a,anabasis_book1_english.txt,Tissaphernes,char-offset:6642,PERSON,,,,,,,,Tissaphernes|person,https://en.wikipedia.org/wiki/Tissaphernes,person,,,,,,,
a75cfb6d-b4a4-4084-b8a1-15fa24edfc63,anabasis_book1_english.txt,Cyrus,char-offset:6723,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
1a2c4660-b2b1-4192-8b9e-cad9f3121279,anabasis_book1_english.txt,Pisidians,char-offset:6780,PLACE,http://pleiades.stoa.org/places/639060,Pisidia,-0550/0640,37.25,30.75,region,VERIFIED,Pisidia|collective|ethnic|region,https://en.wikipedia.org/wiki/Pisidia,collective,ethnic,region,,,,,
50517cc8-6a3c-4d18-9283-114406af5afb,anabasis_book1_english.txt,Tissaphernes,char-offset:6920,PERSON,,,,,,,,Tissaphernes|person,https://en.wikipedia.org/wiki/Tissaphernes,person,,,,,,,
184a2df1-d55b-49cf-b285-ebec87b103ec,anabasis_book1_english.txt,Cyrus,char-offset:6939,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
7d01db99-c365-475e-bdc9-8058e30b74d3,anabasis_book1_english.txt,Cyrus,char-offset:6995,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
